,Municipality,Births,Farc Violence,Total Violence,Ratio,post15,FARC,post13,Month,Year
0,15572,1613,0,1,0.0,0,0,0,1,2009
0,15572,1523,0,1,0.0,0,0,0,4,2009
0,15572,1500,0,1,0.0,0,0,0,11,2009
0,15667,1613,0,1,0.0,0,0,0,1,2009
0,15755,1500,1,1,1.0,0,1,0,11,2009
0,15755,1495,0,1,0.0,0,1,0,12,2009
0,15757,1563,0,1,0.0,0,1,0,8,2009
0,15757,1641,2,2,1.0,0,1,0,10,2009
0,15759,1500,0,1,0.0,0,0,0,11,2009
0,15790,1523,0,1,0.0,0,0,0,4,2009
0,15842,1523,0,1,0.0,0,0,0,4,2009
0,17001,948,0,1,0.0,0,0,0,5,2009
0,17001,1021,0,1,0.0,0,0,0,9,2009
0,17013,984,0,1,0.0,0,1,0,1,2009
0,17013,1027,0,1,0.0,0,1,0,3,2009
0,17013,1045,0,1,0.0,0,1,0,7,2009
0,17042,912,0,1,0.0,0,1,0,11,2009
0,17174,878,0,1,0.0,0,0,0,2,2009
0,17272,878,0,1,0.0,0,0,0,2,2009
0,17380,984,0,1,0.0,0,1,0,1,2009
0,17380,1027,0,2,0.0,0,1,0,3,2009
0,17380,941,0,2,0.0,0,1,0,6,2009
0,17380,896,0,1,0.0,0,1,0,10,2009
0,17444,1001,0,1,0.0,0,0,0,8,2009
0,17486,896,0,1,0.0,0,0,0,10,2009
0,17495,984,0,1,0.0,0,0,0,1,2009
0,17495,1001,0,1,0.0,0,0,0,8,2009
0,17541,1027,1,1,1.0,0,1,0,3,2009
0,17614,984,0,1,0.0,0,1,0,1,2009
0,17614,878,0,1,0.0,0,1,0,2,2009
0,17614,1027,0,1,0.0,0,1,0,3,2009
0,17614,987,0,1,0.0,0,1,0,4,2009
0,17614,1045,0,1,0.0,0,1,0,7,2009
0,17614,896,0,1,0.0,0,1,0,10,2009
0,17653,987,0,1,0.0,0,0,0,4,2009
0,17662,984,0,2,0.0,0,1,0,1,2009
0,17662,1027,0,1,0.0,0,1,0,3,2009
0,17662,948,0,1,0.0,0,1,0,5,2009
0,17777,948,0,1,0.0,0,0,0,5,2009
0,17777,1021,0,1,0.0,0,0,0,9,2009
0,17867,941,0,1,0.0,0,0,0,6,2009
0,17873,987,0,1,0.0,0,0,0,4,2009
0,17877,984,0,1,0.0,0,0,0,1,2009
0,17877,1021,0,1,0.0,0,0,0,9,2009
0,18001,592,2,6,0.3333333333333333,0,1,0,1,2009
0,18001,617,0,1,0.0,0,1,0,2,2009
0,18001,676,1,2,0.5,0,1,0,3,2009
0,18001,632,1,3,0.3333333333333333,0,1,0,4,2009
0,18001,629,1,1,1.0,0,1,0,6,2009
0,18001,603,0,1,0.0,0,1,0,7,2009
0,18001,607,1,3,0.3333333333333333,0,1,0,8,2009
0,18001,636,1,3,0.3333333333333333,0,1,0,9,2009
0,18001,662,1,3,0.3333333333333333,0,1,0,10,2009
0,18001,560,0,3,0.0,0,1,0,11,2009
0,18001,581,1,5,0.2,0,1,0,12,2009
0,18029,676,4,5,0.8,0,1,0,3,2009
0,18094,592,0,1,0.0,0,1,0,1,2009
0,18094,617,0,1,0.0,0,1,0,2,2009
0,18094,676,6,6,1.0,0,1,0,3,2009
0,18094,603,1,1,1.0,0,1,0,7,2009
0,18094,636,0,1,0.0,0,1,0,9,2009
0,18150,592,0,2,0.0,0,1,0,1,2009
0,18150,617,2,2,1.0,0,1,0,2,2009
0,18150,676,3,4,0.75,0,1,0,3,2009
0,18150,632,7,8,0.875,0,1,0,4,2009
0,18150,656,5,7,0.7142857142857143,0,1,0,5,2009
0,18150,629,4,5,0.8,0,1,0,6,2009
0,18150,603,7,8,0.875,0,1,0,7,2009
0,18150,607,10,10,1.0,0,1,0,8,2009
0,18150,636,4,5,0.8,0,1,0,9,2009
0,18150,662,2,3,0.6666666666666666,0,1,0,10,2009
0,18150,560,1,1,1.0,0,1,0,11,2009
0,18205,617,1,1,1.0,0,1,0,2,2009
0,18205,676,1,1,1.0,0,1,0,3,2009
0,18205,656,0,1,0.0,0,1,0,5,2009
0,18205,629,1,1,1.0,0,1,0,6,2009
0,18205,603,1,1,1.0,0,1,0,7,2009
0,18205,607,1,3,0.3333333333333333,0,1,0,8,2009
0,18205,636,1,1,1.0,0,1,0,9,2009
0,18205,662,1,2,0.5,0,1,0,10,2009
0,18205,560,1,1,1.0,0,1,0,11,2009
0,18205,581,1,1,1.0,0,1,0,12,2009
0,18247,592,1,1,1.0,0,1,0,1,2009
0,18247,676,4,4,1.0,0,1,0,3,2009
0,18247,632,1,1,1.0,0,1,0,4,2009
0,18247,656,1,1,1.0,0,1,0,5,2009
0,18247,629,1,1,1.0,0,1,0,6,2009
0,18247,603,3,4,0.75,0,1,0,7,2009
0,18247,607,1,1,1.0,0,1,0,8,2009
0,18247,636,2,3,0.6666666666666666,0,1,0,9,2009
0,18247,560,0,1,0.0,0,1,0,11,2009
0,18256,676,4,4,1.0,0,1,0,3,2009
0,18256,632,1,3,0.3333333333333333,0,1,0,4,2009
0,18256,656,1,2,0.5,0,1,0,5,2009
0,18256,603,2,2,1.0,0,1,0,7,2009
0,18256,607,1,1,1.0,0,1,0,8,2009
0,18256,662,1,1,1.0,0,1,0,10,2009
0,18256,560,0,2,0.0,0,1,0,11,2009
0,18410,592,1,1,1.0,0,1,0,1,2009
0,18410,617,0,3,0.0,0,1,0,2,2009
0,18410,676,6,9,0.6666666666666666,0,1,0,3,2009
0,18410,632,2,3,0.6666666666666666,0,1,0,4,2009
0,18410,656,10,10,1.0,0,1,0,5,2009
0,18410,629,1,1,1.0,0,1,0,6,2009
0,18410,603,3,4,0.75,0,1,0,7,2009
0,18410,607,9,9,1.0,0,1,0,8,2009
0,18410,636,10,13,0.7692307692307693,0,1,0,9,2009
0,18410,662,10,14,0.7142857142857143,0,1,0,10,2009
0,18410,560,0,1,0.0,0,1,0,11,2009
0,18410,581,8,20,0.4,0,1,0,12,2009
0,18460,632,1,1,1.0,0,1,0,4,2009
0,18460,656,1,2,0.5,0,1,0,5,2009
0,18460,603,1,1,1.0,0,1,0,7,2009
0,18460,607,3,3,1.0,0,1,0,8,2009
0,18460,636,3,3,1.0,0,1,0,9,2009
0,18479,676,0,1,0.0,0,1,0,3,2009
0,18592,592,1,2,0.5,0,1,0,1,2009
0,18592,617,2,4,0.5,0,1,0,2,2009
0,18592,676,5,7,0.7142857142857143,0,1,0,3,2009
0,18592,632,3,8,0.375,0,1,0,4,2009
0,18592,656,3,4,0.75,0,1,0,5,2009
0,18592,629,1,3,0.3333333333333333,0,1,0,6,2009
0,18592,607,2,3,0.6666666666666666,0,1,0,8,2009
0,18592,636,2,4,0.5,0,1,0,9,2009
0,18592,662,4,4,1.0,0,1,0,10,2009
0,18592,560,1,1,1.0,0,1,0,11,2009
0,18592,581,3,4,0.75,0,1,0,12,2009
0,18610,617,1,1,1.0,0,1,0,2,2009
0,18610,676,4,5,0.8,0,1,0,3,2009
0,18610,632,2,3,0.6666666666666666,0,1,0,4,2009
0,18610,656,0,1,0.0,0,1,0,5,2009
0,18610,603,1,1,1.0,0,1,0,7,2009
0,18610,636,0,2,0.0,0,1,0,9,2009
0,18610,662,0,2,0.0,0,1,0,10,2009
0,18610,560,1,1,1.0,0,1,0,11,2009
0,18753,592,2,12,0.16666666666666666,0,1,0,1,2009
0,18753,617,8,15,0.5333333333333333,0,1,0,2,2009
0,18753,676,11,14,0.7857142857142857,0,1,0,3,2009
0,18753,632,6,8,0.75,0,1,0,4,2009
0,18753,656,9,13,0.6923076923076923,0,1,0,5,2009
0,18753,629,6,8,0.75,0,1,0,6,2009
0,18753,603,6,11,0.5454545454545454,0,1,0,7,2009
0,18753,607,3,7,0.42857142857142855,0,1,0,8,2009
0,18753,636,7,9,0.7777777777777778,0,1,0,9,2009
0,18753,662,2,4,0.5,0,1,0,10,2009
0,18753,560,0,3,0.0,0,1,0,11,2009
0,18753,581,4,6,0.6666666666666666,0,1,0,12,2009
0,18756,617,1,1,1.0,0,1,0,2,2009
0,18756,676,0,1,0.0,0,1,0,3,2009
0,18756,656,1,1,1.0,0,1,0,5,2009
0,18756,607,0,1,0.0,0,1,0,8,2009
0,18756,636,5,7,0.7142857142857143,0,1,0,9,2009
0,18756,662,1,1,1.0,0,1,0,10,2009
0,18756,560,1,1,1.0,0,1,0,11,2009
0,18785,592,0,1,0.0,0,1,0,1,2009
0,18785,656,0,1,0.0,0,1,0,5,2009
0,18860,617,1,1,1.0,0,1,0,2,2009
0,18860,629,1,1,1.0,0,1,0,6,2009
0,18860,607,0,1,0.0,0,1,0,8,2009
0,18860,662,0,1,0.0,0,1,0,10,2009
0,20001,1590,0,2,0.0,0,0,0,2,2009
0,20001,1695,1,2,0.5,0,0,0,4,2009
0,20001,1725,1,2,0.5,0,0,0,5,2009
0,20001,1893,0,1,0.0,0,0,0,7,2009
0,20001,1785,0,1,0.0,0,0,0,8,2009
0,20001,2096,0,2,0.0,0,0,0,9,2009
0,20001,1856,0,2,0.0,0,0,0,10,2009
0,20001,1464,0,4,0.0,0,0,0,12,2009
0,20011,1770,0,6,0.0,0,0,0,1,2009
0,20011,1590,0,2,0.0,0,0,0,2,2009
0,20011,1665,0,5,0.0,0,0,0,3,2009
0,20011,1695,0,6,0.0,0,0,0,4,2009
0,20011,1725,0,2,0.0,0,0,0,5,2009
0,20011,1678,0,3,0.0,0,0,0,6,2009
0,20011,1893,0,1,0.0,0,0,0,7,2009
0,20011,1785,0,3,0.0,0,0,0,8,2009
0,20011,1856,0,1,0.0,0,0,0,10,2009
0,20011,1764,0,1,0.0,0,0,0,11,2009
0,20013,1770,0,1,0.0,0,1,0,1,2009
0,20013,1590,0,2,0.0,0,1,0,2,2009
0,20013,1725,0,2,0.0,0,1,0,5,2009
0,20013,2096,0,1,0.0,0,1,0,9,2009
0,20032,1665,0,1,0.0,0,0,0,3,2009
0,20045,1678,0,1,0.0,0,1,0,6,2009
0,20060,1785,0,1,0.0,0,0,0,8,2009
0,20175,1770,0,1,0.0,0,0,0,1,2009
0,20175,2096,0,1,0.0,0,0,0,9,2009
0,20175,1464,0,1,0.0,0,0,0,12,2009
0,20178,1695,0,1,0.0,0,0,0,4,2009
0,20228,1590,0,1,0.0,0,0,0,2,2009
0,20228,1725,0,1,0.0,0,0,0,5,2009
0,20228,1678,0,1,0.0,0,0,0,6,2009
0,20228,1893,0,1,0.0,0,0,0,7,2009
0,20238,1770,0,1,0.0,0,1,0,1,2009
0,20295,1464,0,1,0.0,0,0,0,12,2009
0,20310,1678,0,1,0.0,0,0,0,6,2009
0,20383,1590,0,1,0.0,0,0,0,2,2009
0,20383,1725,0,1,0.0,0,0,0,5,2009
0,20400,1695,0,1,0.0,0,0,0,4,2009
0,20443,1770,0,1,0.0,0,1,0,1,2009
0,20517,1590,0,2,0.0,0,1,0,2,2009
0,20517,1665,0,2,0.0,0,1,0,3,2009
0,20517,1725,0,1,0.0,0,1,0,5,2009
0,20517,2096,0,1,0.0,0,1,0,9,2009
0,20550,1725,0,1,0.0,0,0,0,5,2009
0,20570,1725,0,1,0.0,0,0,0,5,2009
0,20570,1678,0,1,0.0,0,0,0,6,2009
0,20614,1770,0,1,0.0,0,0,0,1,2009
0,20621,1590,0,1,0.0,0,1,0,2,2009
0,20621,1893,0,1,0.0,0,1,0,7,2009
0,20710,1770,0,1,0.0,0,1,0,1,2009
0,20710,1695,0,1,0.0,0,1,0,4,2009
0,20710,1678,0,1,0.0,0,1,0,6,2009
0,20710,1785,0,1,0.0,0,1,0,8,2009
0,20750,1665,1,1,1.0,0,1,0,3,2009
0,20770,1770,0,1,0.0,0,0,0,1,2009
0,20770,1665,0,1,0.0,0,0,0,3,2009
0,20770,1725,0,1,0.0,0,0,0,5,2009
0,20770,1678,0,1,0.0,0,0,0,6,2009
0,20770,1464,0,1,0.0,0,0,0,12,2009
0,20787,1725,0,1,0.0,0,0,0,5,2009
0,20787,1678,0,1,0.0,0,0,0,6,2009
0,23001,2265,0,1,0.0,0,0,0,1,2009
0,23001,2293,0,1,0.0,0,0,0,3,2009
0,23001,2236,0,3,0.0,0,0,0,4,2009
0,23001,2312,0,2,0.0,0,0,0,5,2009
0,23001,2205,0,2,0.0,0,0,0,6,2009
0,23001,2280,1,3,0.3333333333333333,0,0,0,7,2009
0,23001,2203,0,3,0.0,0,0,0,8,2009
0,23001,2504,0,4,0.0,0,0,0,9,2009
0,23001,2063,0,3,0.0,0,0,0,10,2009
0,23001,2184,0,2,0.0,0,0,0,11,2009
0,23068,2265,0,1,0.0,0,0,0,1,2009
0,23068,2504,0,1,0.0,0,0,0,9,2009
0,23079,2504,0,1,0.0,0,1,0,9,2009
0,23189,2265,0,1,0.0,0,0,0,1,2009
0,23189,2293,0,1,0.0,0,0,0,3,2009
0,23300,1974,1,2,0.5,0,0,0,2,2009
0,23350,2184,0,1,0.0,0,0,0,11,2009
0,23417,2265,0,1,0.0,0,0,0,1,2009
0,23417,2236,0,1,0.0,0,0,0,4,2009
0,23417,2063,0,1,0.0,0,0,0,10,2009
0,23417,2184,0,1,0.0,0,0,0,11,2009
0,23417,1861,0,1,0.0,0,0,0,12,2009
0,23419,2236,0,1,0.0,0,0,0,4,2009
0,23466,1974,0,1,0.0,0,1,0,2,2009
0,23466,2293,0,2,0.0,0,1,0,3,2009
0,23466,2236,0,2,0.0,0,1,0,4,2009
0,23466,2312,0,2,0.0,0,1,0,5,2009
0,23466,2205,1,3,0.3333333333333333,0,1,0,6,2009
0,23466,2280,2,3,0.6666666666666666,0,1,0,7,2009
0,23466,2203,1,1,1.0,0,1,0,8,2009
0,23466,2504,0,1,0.0,0,1,0,9,2009
0,23466,2063,0,5,0.0,0,1,0,10,2009
0,23466,2184,0,3,0.0,0,1,0,11,2009
0,23500,2312,0,2,0.0,0,1,0,5,2009
0,23555,2265,0,2,0.0,0,0,0,1,2009
0,23555,2293,0,1,0.0,0,0,0,3,2009
0,23555,2236,0,2,0.0,0,0,0,4,2009
0,23555,2205,0,1,0.0,0,0,0,6,2009
0,23555,2280,0,3,0.0,0,0,0,7,2009
0,23555,2203,0,1,0.0,0,0,0,8,2009
0,23555,2504,0,1,0.0,0,0,0,9,2009
0,23555,1861,0,1,0.0,0,0,0,12,2009
0,23580,2265,0,1,0.0,0,1,0,1,2009
0,23580,2293,3,7,0.42857142857142855,0,1,0,3,2009
0,23580,2236,0,1,0.0,0,1,0,4,2009
0,23580,2312,4,6,0.6666666666666666,0,1,0,5,2009
0,23580,2205,2,5,0.4,0,1,0,6,2009
0,23580,2280,6,9,0.6666666666666666,0,1,0,7,2009
0,23580,2203,4,6,0.6666666666666666,0,1,0,8,2009
0,23580,2504,0,2,0.0,0,1,0,9,2009
0,23580,2063,0,2,0.0,0,1,0,10,2009
0,23580,2184,2,5,0.4,0,1,0,11,2009
0,23580,1861,0,1,0.0,0,1,0,12,2009
0,23586,2203,0,1,0.0,0,0,0,8,2009
0,23670,2203,0,1,0.0,0,0,0,8,2009
0,23672,2265,0,1,0.0,0,0,0,1,2009
0,23672,1974,0,2,0.0,0,0,0,2,2009
0,23672,2236,0,1,0.0,0,0,0,4,2009
0,23672,2312,0,2,0.0,0,0,0,5,2009
0,23672,2280,0,1,0.0,0,0,0,7,2009
0,23672,2063,0,1,0.0,0,0,0,10,2009
0,23686,2312,0,2,0.0,0,0,0,5,2009
0,23807,2265,0,1,0.0,0,1,0,1,2009
0,23807,2293,0,1,0.0,0,1,0,3,2009
0,23807,2236,4,6,0.6666666666666666,0,1,0,4,2009
0,23807,2312,0,1,0.0,0,1,0,5,2009
0,23807,2205,1,6,0.16666666666666666,0,1,0,6,2009
0,23807,2280,1,7,0.14285714285714285,0,1,0,7,2009
0,23807,2203,2,2,1.0,0,1,0,8,2009
0,23807,2504,0,3,0.0,0,1,0,9,2009
0,23807,2063,2,6,0.3333333333333333,0,1,0,10,2009
0,23807,2184,1,2,0.5,0,1,0,11,2009
0,23807,1861,1,1,1.0,0,1,0,12,2009
0,23855,2293,0,1,0.0,0,0,0,3,2009
0,23855,2312,0,1,0.0,0,0,0,5,2009
0,23855,2184,0,1,0.0,0,0,0,11,2009
0,25120,1988,2,2,1.0,0,1,0,2,2009
0,25120,2107,0,2,0.0,0,1,0,6,2009
0,25120,2152,0,1,0.0,0,1,0,10,2009
0,25120,2121,1,1,1.0,0,1,0,11,2009
0,25120,2234,4,4,1.0,0,1,0,12,2009
0,25183,2221,0,1,0.0,0,0,0,7,2009
0,25214,2090,0,1,0.0,0,0,0,4,2009
0,25269,2100,0,2,0.0,0,0,0,5,2009
0,25290,2199,0,1,0.0,0,1,0,3,2009
0,25290,2107,0,1,0.0,0,1,0,6,2009
0,25295,2152,0,1,0.0,0,0,0,10,2009
0,25307,2100,0,1,0.0,0,1,0,5,2009
0,25320,2100,0,1,0.0,0,0,0,5,2009
0,25320,2234,0,1,0.0,0,0,0,12,2009
0,25339,2199,1,1,1.0,0,1,0,3,2009
0,25372,2090,0,1,0.0,0,1,0,4,2009
0,25386,2221,0,1,0.0,0,1,0,7,2009
0,25438,2107,0,3,0.0,0,0,0,6,2009
0,25506,2199,1,1,1.0,0,1,0,3,2009
0,25518,2199,0,1,0.0,0,0,0,3,2009
0,25530,2152,0,1,0.0,0,0,0,10,2009
0,25535,2252,0,1,0.0,0,0,0,8,2009
0,25649,1988,1,1,1.0,0,1,0,2,2009
0,25662,2199,1,2,0.5,0,0,0,3,2009
0,25662,2090,0,1,0.0,0,0,0,4,2009
0,25754,1988,0,1,0.0,0,0,0,2,2009
0,25754,2100,0,1,0.0,0,0,0,5,2009
0,25754,2107,0,3,0.0,0,0,0,6,2009
0,25754,2252,0,1,0.0,0,0,0,8,2009
0,25754,2421,0,1,0.0,0,0,0,9,2009
0,25754,2121,0,1,0.0,0,0,0,11,2009
0,25839,2100,0,1,0.0,0,0,0,5,2009
0,25839,2421,0,1,0.0,0,0,0,9,2009
0,25843,2221,0,1,0.0,0,0,0,7,2009
0,25845,2100,1,1,1.0,0,1,0,5,2009
0,27001,350,0,2,0.0,0,1,0,1,2009
0,27001,377,1,5,0.2,0,1,0,2,2009
0,27001,375,0,4,0.0,0,1,0,3,2009
0,27001,427,3,9,0.3333333333333333,0,1,0,4,2009
0,27001,433,6,9,0.6666666666666666,0,1,0,5,2009
0,27001,400,0,4,0.0,0,1,0,6,2009
0,27001,488,0,1,0.0,0,1,0,7,2009
0,27001,463,0,5,0.0,0,1,0,8,2009
0,27001,470,0,3,0.0,0,1,0,9,2009
0,27001,470,1,3,0.3333333333333333,0,1,0,10,2009
0,27001,443,1,1,1.0,0,1,0,12,2009
0,27006,377,0,4,0.0,0,1,0,2,2009
0,27006,463,0,1,0.0,0,1,0,8,2009
0,27006,394,0,1,0.0,0,1,0,11,2009
0,27025,463,0,1,0.0,0,0,0,8,2009
0,27025,470,1,1,1.0,0,0,0,9,2009
0,27025,470,0,1,0.0,0,0,0,10,2009
0,27025,394,0,1,0.0,0,0,0,11,2009
0,27073,350,0,1,0.0,0,0,0,1,2009
0,27073,433,0,2,0.0,0,0,0,5,2009
0,27073,463,0,1,0.0,0,0,0,8,2009
0,27073,394,0,1,0.0,0,0,0,11,2009
0,27075,375,0,1,0.0,0,1,0,3,2009
0,27077,350,0,3,0.0,0,1,0,1,2009
0,27077,375,0,2,0.0,0,1,0,3,2009
0,27077,400,0,1,0.0,0,1,0,6,2009
0,27077,488,0,3,0.0,0,1,0,7,2009
0,27099,350,0,1,0.0,0,1,0,1,2009
0,27099,377,0,1,0.0,0,1,0,2,2009
0,27099,400,2,2,1.0,0,1,0,6,2009
0,27099,488,3,3,1.0,0,1,0,7,2009
0,27099,470,0,1,0.0,0,1,0,9,2009
0,27099,443,0,1,0.0,0,1,0,12,2009
0,27135,427,0,1,0.0,0,0,0,4,2009
0,27135,443,0,1,0.0,0,0,0,12,2009
0,27150,433,0,1,0.0,0,1,0,5,2009
0,27150,400,1,1,1.0,0,1,0,6,2009
0,27150,443,1,1,1.0,0,1,0,12,2009
0,27160,463,0,2,0.0,0,1,0,8,2009
0,27205,350,0,2,0.0,0,1,0,1,2009
0,27205,377,1,1,1.0,0,1,0,2,2009
0,27205,400,0,1,0.0,0,1,0,6,2009
0,27245,375,1,1,1.0,0,1,0,3,2009
0,27245,463,0,1,0.0,0,1,0,8,2009
0,27361,377,2,2,1.0,0,1,0,2,2009
0,27361,400,0,1,0.0,0,1,0,6,2009
0,27361,488,0,3,0.0,0,1,0,7,2009
0,27361,463,0,2,0.0,0,1,0,8,2009
0,27361,470,0,2,0.0,0,1,0,10,2009
0,27361,394,0,1,0.0,0,1,0,11,2009
0,27361,443,0,1,0.0,0,1,0,12,2009
0,27372,463,0,2,0.0,0,1,0,8,2009
0,27413,427,0,1,0.0,0,1,0,4,2009
0,27413,488,0,1,0.0,0,1,0,7,2009
0,27413,443,0,1,0.0,0,1,0,12,2009
0,27425,488,1,1,1.0,0,1,0,7,2009
0,27425,394,1,1,1.0,0,1,0,11,2009
0,27425,443,0,1,0.0,0,1,0,12,2009
0,27430,350,0,1,0.0,0,0,0,1,2009
0,27430,377,0,1,0.0,0,0,0,2,2009
0,27430,427,0,1,0.0,0,0,0,4,2009
0,27430,488,0,1,0.0,0,0,0,7,2009
0,27430,463,0,1,0.0,0,0,0,8,2009
0,27450,375,0,1,0.0,0,1,0,3,2009
0,27450,400,0,1,0.0,0,1,0,6,2009
0,27450,463,1,1,1.0,0,1,0,8,2009
0,27491,463,1,1,1.0,0,1,0,8,2009
0,27491,470,0,1,0.0,0,1,0,10,2009
0,27580,350,1,1,1.0,0,1,0,1,2009
0,27615,350,0,2,0.0,0,1,0,1,2009
0,27615,377,2,3,0.6666666666666666,0,1,0,2,2009
0,27615,375,0,3,0.0,0,1,0,3,2009
0,27615,433,0,1,0.0,0,1,0,5,2009
0,27615,488,0,1,0.0,0,1,0,7,2009
0,27615,463,0,1,0.0,0,1,0,8,2009
0,27615,394,0,1,0.0,0,1,0,11,2009
0,27660,377,0,2,0.0,0,1,0,2,2009
0,27660,427,1,2,0.5,0,1,0,4,2009
0,27660,470,0,1,0.0,0,1,0,9,2009
0,27660,470,0,1,0.0,0,1,0,10,2009
0,27787,350,0,1,0.0,0,1,0,1,2009
0,27787,377,0,1,0.0,0,1,0,2,2009
0,27787,427,0,2,0.0,0,1,0,4,2009
0,27787,433,1,2,0.5,0,1,0,5,2009
0,27787,488,0,2,0.0,0,1,0,7,2009
0,27787,470,0,1,0.0,0,1,0,9,2009
0,27787,394,0,1,0.0,0,1,0,11,2009
0,27787,443,0,1,0.0,0,1,0,12,2009
0,27800,375,0,1,0.0,0,1,0,3,2009
0,27800,488,0,1,0.0,0,1,0,7,2009
0,27800,463,0,1,0.0,0,1,0,8,2009
0,27800,394,0,1,0.0,0,1,0,11,2009
0,41001,1882,2,4,0.5,0,1,0,1,2009
0,41001,1764,2,4,0.5,0,1,0,3,2009
0,41001,1564,4,6,0.6666666666666666,0,1,0,4,2009
0,41001,1717,7,8,0.875,0,1,0,5,2009
0,41001,1677,2,9,0.2222222222222222,0,1,0,6,2009
0,41001,1754,1,4,0.25,0,1,0,7,2009
0,41001,1770,2,5,0.4,0,1,0,8,2009
0,41001,1670,1,2,0.5,0,1,0,10,2009
0,41001,1484,3,3,1.0,0,1,0,11,2009
0,41001,1573,2,3,0.6666666666666666,0,1,0,12,2009
0,41006,1882,0,1,0.0,0,0,0,1,2009
0,41006,1564,0,1,0.0,0,0,0,4,2009
0,41006,1754,0,2,0.0,0,0,0,7,2009
0,41016,1875,1,3,0.3333333333333333,0,1,0,9,2009
0,41016,1484,1,1,1.0,0,1,0,11,2009
0,41020,1882,2,2,1.0,0,1,0,1,2009
0,41020,1764,2,2,1.0,0,1,0,3,2009
0,41020,1564,1,1,1.0,0,1,0,4,2009
0,41020,1875,1,3,0.3333333333333333,0,1,0,9,2009
0,41020,1670,0,1,0.0,0,1,0,10,2009
0,41020,1484,5,5,1.0,0,1,0,11,2009
0,41020,1573,2,2,1.0,0,1,0,12,2009
0,41078,1882,0,1,0.0,0,1,0,1,2009
0,41078,1475,1,1,1.0,0,1,0,2,2009
0,41078,1764,2,2,1.0,0,1,0,3,2009
0,41078,1717,1,1,1.0,0,1,0,5,2009
0,41078,1770,3,3,1.0,0,1,0,8,2009
0,41078,1875,0,2,0.0,0,1,0,9,2009
0,41078,1670,1,1,1.0,0,1,0,10,2009
0,41078,1484,1,1,1.0,0,1,0,11,2009
0,41132,1564,0,1,0.0,0,1,0,4,2009
0,41132,1770,1,2,0.5,0,1,0,8,2009
0,41132,1670,1,2,0.5,0,1,0,10,2009
0,41206,1764,6,8,0.75,0,1,0,3,2009
0,41206,1564,0,1,0.0,0,1,0,4,2009
0,41206,1670,2,2,1.0,0,1,0,10,2009
0,41206,1573,0,2,0.0,0,1,0,12,2009
0,41298,1882,0,1,0.0,0,1,0,1,2009
0,41298,1717,3,6,0.5,0,1,0,5,2009
0,41298,1677,1,1,1.0,0,1,0,6,2009
0,41298,1770,1,1,1.0,0,1,0,8,2009
0,41298,1875,0,1,0.0,0,1,0,9,2009
0,41298,1484,1,1,1.0,0,1,0,11,2009
0,41319,1770,0,1,0.0,0,0,0,8,2009
0,41319,1875,0,1,0.0,0,0,0,9,2009
0,41319,1484,1,2,0.5,0,0,0,11,2009
0,41349,1875,1,1,1.0,0,1,0,9,2009
0,41357,1882,0,1,0.0,0,1,0,1,2009
0,41357,1564,1,1,1.0,0,1,0,4,2009
0,41359,1764,0,1,0.0,0,1,0,3,2009
0,41359,1754,0,3,0.0,0,1,0,7,2009
0,41359,1770,3,3,1.0,0,1,0,8,2009
0,41396,1882,0,2,0.0,0,1,0,1,2009
0,41396,1670,1,1,1.0,0,1,0,10,2009
0,41503,1875,0,1,0.0,0,0,0,9,2009
0,41524,1670,1,1,1.0,0,1,0,10,2009
0,41551,1882,0,1,0.0,0,1,0,1,2009
0,41551,1475,1,2,0.5,0,1,0,2,2009
0,41551,1764,1,5,0.2,0,1,0,3,2009
0,41551,1564,0,1,0.0,0,1,0,4,2009
0,41551,1717,0,1,0.0,0,1,0,5,2009
0,41551,1677,0,2,0.0,0,1,0,6,2009
0,41551,1670,1,1,1.0,0,1,0,10,2009
0,41551,1573,0,2,0.0,0,1,0,12,2009
0,41615,1475,1,1,1.0,0,1,0,2,2009
0,41615,1564,3,4,0.75,0,1,0,4,2009
0,41660,1754,1,1,1.0,0,1,0,7,2009
0,41668,1475,1,1,1.0,0,1,0,2,2009
0,41668,1564,0,1,0.0,0,1,0,4,2009
0,41676,1670,1,1,1.0,0,1,0,10,2009
0,41770,1770,1,1,1.0,0,1,0,8,2009
0,41797,1717,0,2,0.0,0,1,0,5,2009
0,41797,1875,0,1,0.0,0,1,0,9,2009
0,41799,1475,1,1,1.0,0,1,0,2,2009
0,41799,1764,2,2,1.0,0,1,0,3,2009
0,41799,1564,2,2,1.0,0,1,0,4,2009
0,41799,1717,0,1,0.0,0,1,0,5,2009
0,41799,1677,1,2,0.5,0,1,0,6,2009
0,41799,1754,1,1,1.0,0,1,0,7,2009
0,41799,1875,1,2,0.5,0,1,0,9,2009
0,44001,1060,0,2,0.0,0,0,0,1,2009
0,44001,827,0,4,0.0,0,0,0,2,2009
0,44001,935,0,4,0.0,0,0,0,3,2009
0,44001,914,0,1,0.0,0,0,0,4,2009
0,44001,945,0,1,0.0,0,0,0,5,2009
0,44001,972,0,4,0.0,0,0,0,7,2009
0,44001,1317,2,4,0.5,0,0,0,9,2009
0,44001,1187,0,1,0.0,0,0,0,12,2009
0,44035,945,0,1,0.0,0,1,0,5,2009
0,44035,1123,0,1,0.0,0,1,0,8,2009
0,44078,1060,0,1,0.0,0,1,0,1,2009
