,Municipality,Year,Month,Births,Farc Violence,Total Violence,Ratio,post15,post13,FARC
5029,41668,2010,5,10,4,6,0.6666666666666666,0,0,0
5030,41668,2010,11,10,1,2,0.5,0,0,0
5031,41668,2010,9,9,0,1,0.0,0,0,0
5032,41676,2010,8,12,0,1,0.0,0,0,0
5033,41770,2010,7,12,1,2,0.5,0,0,0
5034,41799,2010,8,5,1,1,1.0,0,0,0
5035,41799,2010,2,5,1,1,1.0,0,0,1
5036,41801,2010,4,4,1,1,1.0,0,0,1
5037,41801,2010,3,6,3,3,1.0,0,0,1
5038,41807,2010,1,7,0,1,0.0,0,0,0
5039,44001,2010,8,404,0,1,0.0,0,0,0
5040,44001,2010,1,415,0,1,0.0,0,0,0
5041,44001,2010,2,280,0,1,0.0,0,0,0
5042,44001,2010,7,321,0,1,0.0,0,0,0
5043,44001,2010,6,319,0,1,0.0,0,0,0
5044,44001,2010,3,323,0,1,0.0,0,0,0
5045,44001,2010,11,465,0,2,0.0,0,0,0
5046,44001,2010,10,473,0,3,0.0,0,0,0
5047,44001,2010,9,436,1,4,0.25,0,0,0
5048,44035,2010,3,16,1,1,1.0,0,0,1
5049,44035,2010,5,16,1,1,1.0,0,0,1
5050,44035,2010,9,18,2,2,1.0,0,0,0
5051,44078,2010,12,7,1,1,1.0,0,0,0
5052,44078,2010,1,22,1,2,0.5,0,0,0
5053,44078,2010,9,9,1,1,1.0,0,0,0
5054,44090,2010,4,9,0,1,0.0,0,0,0
5055,44090,2010,12,11,0,1,0.0,0,0,0
5056,44090,2010,3,16,1,1,1.0,0,0,1
5057,44090,2010,5,8,0,1,0.0,0,0,0
5058,44090,2010,9,12,0,1,0.0,0,0,0
5059,44098,2010,10,9,0,1,0.0,0,0,0
5060,44279,2010,11,19,0,1,0.0,0,0,0
5061,44378,2010,5,5,0,1,0.0,0,0,0
5062,44430,2010,8,337,0,1,0.0,0,0,0
5063,44430,2010,12,238,0,1,0.0,0,0,0
5064,44430,2010,1,299,1,1,1.0,0,0,1
5065,44430,2010,6,239,0,2,0.0,0,0,0
5066,44430,2010,5,135,1,1,1.0,0,0,1
5067,44560,2010,10,37,0,1,0.0,0,0,0
5068,44650,2010,3,159,1,1,1.0,0,0,1
5069,44650,2010,5,175,0,1,0.0,0,0,0
5070,44650,2010,11,181,1,1,1.0,0,0,0
5071,44847,2010,4,58,0,1,0.0,0,0,0
5072,44847,2010,3,78,0,3,0.0,0,0,0
5073,44847,2010,5,67,0,2,0.0,0,0,0
5074,47001,2010,8,857,0,3,0.0,0,0,0
5075,47001,2010,12,839,0,1,0.0,0,0,0
5076,47001,2010,1,710,0,2,0.0,0,0,0
5077,47001,2010,7,791,1,2,0.5,0,0,0
5078,47001,2010,6,672,0,3,0.0,0,0,0
5079,47001,2010,3,708,0,2,0.0,0,0,0
5080,47001,2010,5,679,0,2,0.0,0,0,0
5081,47001,2010,10,959,0,4,0.0,0,0,0
5082,47001,2010,9,911,0,1,0.0,0,0,0
5083,47058,2010,6,27,0,1,0.0,0,0,0
5084,47170,2010,4,16,0,1,0.0,0,0,0
5085,47189,2010,8,207,0,1,0.0,0,0,0
5086,47189,2010,3,215,0,1,0.0,0,0,0
5087,47189,2010,11,194,0,1,0.0,0,0,0
5088,47189,2010,9,215,0,1,0.0,0,0,0
5089,47205,2010,4,14,0,1,0.0,0,0,0
5090,47245,2010,8,96,0,1,0.0,0,0,0
5091,47288,2010,12,186,0,3,0.0,0,0,0
5092,47288,2010,1,165,0,1,0.0,0,0,0
5093,47288,2010,3,173,0,1,0.0,0,0,0
5094,47555,2010,4,134,0,1,0.0,0,0,0
5095,47555,2010,8,110,0,1,0.0,0,0,0
5096,47555,2010,12,117,1,3,0.3333333333333333,0,0,0
5097,47555,2010,11,169,0,1,0.0,0,0,0
5098,47570,2010,5,11,0,1,0.0,0,0,0
5099,47707,2010,3,30,0,1,0.0,0,0,0
5100,47720,2010,4,12,0,1,0.0,0,0,0
5101,47980,2010,5,29,0,1,0.0,0,0,0
5102,50001,2010,4,916,0,5,0.0,0,0,0
5103,50001,2010,8,936,0,6,0.0,0,0,0
5104,50001,2010,12,879,0,4,0.0,0,0,0
5105,50001,2010,1,1057,0,10,0.0,0,0,0
5106,50001,2010,2,855,0,3,0.0,0,0,0
5107,50001,2010,7,904,0,6,0.0,0,0,0
5108,50001,2010,6,814,0,2,0.0,0,0,0
5109,50001,2010,3,987,0,7,0.0,0,0,0
5110,50001,2010,5,905,0,2,0.0,0,0,0
5111,50001,2010,11,854,0,4,0.0,0,0,0
5112,50001,2010,10,956,0,2,0.0,0,0,0
5113,50001,2010,9,993,2,3,0.6666666666666666,0,0,0
5114,50006,2010,2,40,1,3,0.3333333333333333,0,0,0
5115,50006,2010,7,49,0,1,0.0,0,0,0
5116,50006,2010,11,46,0,1,0.0,0,0,0
5117,5001,2010,4,3210,0,20,0.0,0,0,0
5118,5001,2010,8,3162,1,34,0.0294117647058823,0,0,0
5119,5001,2010,12,3298,0,27,0.0,0,0,0
5120,5001,2010,1,3418,0,27,0.0,0,0,0
5121,5001,2010,2,3020,0,15,0.0,0,0,0
5122,5001,2010,7,3227,0,27,0.0,0,0,0
5123,5001,2010,6,3231,2,27,0.074074074074074,0,0,0
5124,5001,2010,3,3550,1,27,0.037037037037037,0,0,0
5125,5001,2010,5,3159,0,23,0.0,0,0,0
5126,5001,2010,11,2980,0,30,0.0,0,0,0
5127,5001,2010,10,3276,0,18,0.0,0,0,0
5128,5001,2010,9,3294,0,30,0.0,0,0,0
5129,5002,2010,5,0,0,1,0.0,0,0,0
5130,5004,2010,11,0,1,1,1.0,0,0,0
5131,50110,2010,10,8,0,1,0.0,0,0,0
5132,50223,2010,11,1,1,3,0.3333333333333333,0,0,0
5133,50223,2010,10,2,1,1,1.0,0,0,0
5134,50226,2010,6,5,0,1,0.0,0,0,0
5135,50251,2010,1,4,0,1,0.0,0,0,0
5136,50251,2010,5,5,0,1,0.0,0,0,0
5137,50270,2010,5,0,0,1,0.0,0,0,0
5138,5031,2010,1,23,0,2,0.0,0,0,0
5139,5031,2010,2,27,1,1,1.0,0,0,1
5140,5031,2010,11,20,0,4,0.0,0,0,0
5141,5031,2010,10,28,0,1,0.0,0,0,0
5142,50313,2010,8,196,0,1,0.0,0,0,0
5143,50313,2010,12,207,0,1,0.0,0,0,0
5144,50313,2010,1,163,1,3,0.3333333333333333,0,0,0
5145,50313,2010,3,216,0,2,0.0,0,0,0
5146,50313,2010,5,216,0,2,0.0,0,0,0
5147,50313,2010,11,158,1,2,0.5,0,0,0
5148,50313,2010,9,199,0,2,0.0,0,0,0
5149,50318,2010,1,1,0,1,0.0,0,0,0
5150,50325,2010,4,3,2,2,1.0,0,0,1
5151,50325,2010,8,6,3,3,1.0,0,0,0
5152,50325,2010,12,2,0,2,0.0,0,0,0
5153,50325,2010,1,4,4,8,0.5,0,0,0
5154,50325,2010,2,7,0,3,0.0,0,0,0
5155,50325,2010,7,8,1,2,0.5,0,0,0
5156,50325,2010,6,2,0,1,0.0,0,0,0
5157,50325,2010,3,3,4,4,1.0,0,0,1
5158,50325,2010,11,5,1,2,0.5,0,0,0
5159,50325,2010,10,2,3,4,0.75,0,0,0
5160,50330,2010,4,9,3,5,0.6,0,0,0
5161,50330,2010,8,10,4,4,1.0,0,0,0
5162,50330,2010,12,8,1,1,1.0,0,0,0
5163,50330,2010,1,6,0,1,0.0,0,0,0
5164,50330,2010,2,7,1,2,0.5,0,0,0
5165,50330,2010,7,2,1,1,1.0,0,0,0
5166,50330,2010,6,4,3,3,1.0,0,0,1
5167,50330,2010,3,7,1,1,1.0,0,0,1
5168,50330,2010,5,8,3,3,1.0,0,0,1
5169,50330,2010,11,6,6,10,0.6,0,0,0
5170,50330,2010,10,4,4,4,1.0,0,0,0
5171,50330,2010,9,6,1,2,0.5,0,0,0
5172,5034,2010,1,28,0,1,0.0,0,0,0
5173,5034,2010,7,33,0,1,0.0,0,0,0
5174,5034,2010,3,38,0,2,0.0,0,0,0
5175,50350,2010,4,5,2,2,1.0,0,0,1
5176,50350,2010,8,0,0,1,0.0,0,0,0
5177,50350,2010,12,5,1,2,0.5,0,0,0
5178,50350,2010,1,11,2,3,0.6666666666666666,0,0,0
5179,50350,2010,7,6,0,1,0.0,0,0,0
5180,50350,2010,3,6,1,2,0.5,0,0,0
5181,50350,2010,11,4,5,5,1.0,0,0,0
5182,50350,2010,10,3,1,1,1.0,0,0,0
5183,50350,2010,9,6,3,3,1.0,0,0,0
5184,50370,2010,4,5,0,1,0.0,0,0,0
5185,50370,2010,8,2,6,8,0.75,0,0,0
5186,50370,2010,12,7,0,1,0.0,0,0,0
5187,50370,2010,1,8,2,4,0.5,0,0,0
5188,50370,2010,2,8,4,4,1.0,0,0,1
5189,50370,2010,6,5,2,4,0.5,0,0,0
5190,50370,2010,3,5,1,3,0.3333333333333333,0,0,0
5191,50370,2010,5,11,5,5,1.0,0,0,1
5192,50370,2010,11,10,2,3,0.6666666666666666,0,0,0
5193,50370,2010,10,7,1,2,0.5,0,0,0
5194,50370,2010,9,6,1,2,0.5,0,0,0
5195,5038,2010,1,9,0,1,0.0,0,0,0
5196,5038,2010,7,8,1,1,1.0,0,0,0
5197,5038,2010,6,5,1,2,0.5,0,0,0
5198,5038,2010,10,15,0,1,0.0,0,0,0
5199,5040,2010,4,7,0,1,0.0,0,0,0
5200,5040,2010,8,19,1,1,1.0,0,0,0
5201,5040,2010,12,25,0,2,0.0,0,0,0
5202,5040,2010,2,13,1,3,0.3333333333333333,0,0,0
5203,5040,2010,7,17,2,2,1.0,0,0,0
5204,5040,2010,6,10,1,2,0.5,0,0,0
5205,5040,2010,3,11,0,1,0.0,0,0,0
5206,5040,2010,5,15,0,4,0.0,0,0,0
5207,5040,2010,11,13,0,1,0.0,0,0,0
5208,50400,2010,12,4,0,1,0.0,0,0,0
5209,50400,2010,2,5,1,1,1.0,0,0,1
5210,50400,2010,9,2,0,1,0.0,0,0,0
5211,5042,2010,4,72,0,1,0.0,0,0,0
5212,5042,2010,12,67,0,1,0.0,0,0,0
5213,5042,2010,5,68,1,2,0.5,0,0,0
5214,5044,2010,4,3,1,1,1.0,0,0,1
5215,5044,2010,5,6,1,1,1.0,0,0,1
5216,5045,2010,8,339,2,3,0.6666666666666666,0,0,0
5217,5045,2010,1,356,0,3,0.0,0,0,0
5218,5045,2010,2,282,0,1,0.0,0,0,0
5219,5045,2010,7,291,1,2,0.5,0,0,0
5220,5045,2010,6,272,2,5,0.4,0,0,0
5221,5045,2010,3,305,1,1,1.0,0,0,1
5222,5045,2010,5,277,2,4,0.5,0,0,0
5223,5045,2010,11,321,0,1,0.0,0,0,0
5224,5045,2010,10,365,1,2,0.5,0,0,0
5225,5045,2010,9,336,0,1,0.0,0,0,0
5226,50450,2010,4,1,1,1,1.0,0,0,1
5227,50450,2010,8,2,1,2,0.5,0,0,0
5228,50450,2010,7,3,2,2,1.0,0,0,0
5229,50450,2010,6,2,1,1,1.0,0,0,1
5230,50450,2010,10,4,2,2,1.0,0,0,0
5231,5051,2010,10,22,0,1,0.0,0,0,0
5232,5055,2010,4,7,0,1,0.0,0,0,0
5233,5055,2010,12,7,0,1,0.0,0,0,0
5234,5055,2010,1,9,1,1,1.0,0,0,1
5235,5055,2010,2,5,0,1,0.0,0,0,0
5236,5055,2010,6,6,0,1,0.0,0,0,0
5237,5055,2010,5,3,0,1,0.0,0,0,0
5238,50568,2010,1,17,0,2,0.0,0,0,0
5239,50568,2010,2,16,0,2,0.0,0,0,0
5240,50568,2010,7,18,1,1,1.0,0,0,0
5241,50568,2010,11,23,0,1,0.0,0,0,0
5242,50568,2010,9,18,1,3,0.3333333333333333,0,0,0
5243,50573,2010,12,27,0,2,0.0,0,0,0
5244,50573,2010,6,20,0,1,0.0,0,0,0
5245,50573,2010,5,28,0,1,0.0,0,0,0
5246,50573,2010,10,21,0,1,0.0,0,0,0
5247,50573,2010,9,24,0,1,0.0,0,0,0
5248,50577,2010,4,4,1,1,1.0,0,0,1
5249,50577,2010,12,0,1,1,1.0,0,0,0
5250,50577,2010,1,4,0,1,0.0,0,0,0
5251,50577,2010,6,3,2,2,1.0,0,0,1
5252,50577,2010,3,5,2,3,0.6666666666666666,0,0,0
5253,50577,2010,10,10,0,1,0.0,0,0,0
5254,50577,2010,9,1,1,2,0.5,0,0,0
5255,50590,2010,4,3,1,1,1.0,0,0,1
5256,50590,2010,8,5,3,4,0.75,0,0,0
5257,50590,2010,12,7,3,5,0.6,0,0,0
5258,50590,2010,1,9,0,1,0.0,0,0,0
5259,50590,2010,2,6,1,1,1.0,0,0,1
5260,50590,2010,7,3,2,2,1.0,0,0,0
5261,50590,2010,3,8,3,6,0.5,0,0,0
5262,50590,2010,5,3,4,4,1.0,0,0,1
5263,50590,2010,11,7,2,2,1.0,0,0,0
5264,50590,2010,9,2,1,1,1.0,0,0,0
5265,50606,2010,4,5,0,3,0.0,0,0,0
5266,50683,2010,4,4,0,1,0.0,0,0,0
5267,50683,2010,8,3,0,1,0.0,0,0,0
5268,50683,2010,5,8,1,1,1.0,0,0,1
5269,50686,2010,10,1,0,1,0.0,0,0,0
5270,50689,2010,12,13,0,1,0.0,0,0,0
5271,50689,2010,2,5,0,1,0.0,0,0,0
5272,50689,2010,7,13,0,1,0.0,0,0,0
5273,50689,2010,10,11,0,1,0.0,0,0,0
5274,50711,2010,4,11,2,69,0.0289855072463768,0,0,0
5275,50711,2010,8,10,3,5,0.6,0,0,0
5276,50711,2010,12,6,3,4,0.75,0,0,0
5277,50711,2010,1,11,2,3,0.6666666666666666,0,0,0
5278,50711,2010,2,15,2,2,1.0,0,0,1
5279,50711,2010,7,13,1,3,0.3333333333333333,0,0,0
5280,50711,2010,6,9,2,4,0.5,0,0,0
5281,50711,2010,3,5,2,5,0.4,0,0,0
5282,50711,2010,5,14,0,3,0.0,0,0,0
5283,50711,2010,11,6,4,8,0.5,0,0,0
5284,50711,2010,10,10,8,11,0.7272727272727273,0,0,0
5285,50711,2010,9,9,6,10,0.6,0,0,0
5286,5079,2010,2,17,0,1,0.0,0,0,0
5287,5088,2010,4,179,0,1,0.0,0,0,0
5288,5088,2010,8,170,0,2,0.0,0,0,0
5289,5088,2010,1,179,0,2,0.0,0,0,0
5290,5088,2010,2,167,0,3,0.0,0,0,0
5291,5088,2010,7,158,0,1,0.0,0,0,0
5292,5088,2010,6,176,0,2,0.0,0,0,0
5293,5088,2010,3,181,0,2,0.0,0,0,0
5294,5088,2010,5,164,0,1,0.0,0,0,0
5295,5088,2010,11,166,0,2,0.0,0,0,0
5296,5088,2010,10,172,0,3,0.0,0,0,0
5297,5088,2010,9,189,0,2,0.0,0,0,0
5298,5093,2010,11,12,0,1,0.0,0,0,0
5299,5107,2010,8,8,1,2,0.5,0,0,0
5300,5107,2010,12,6,0,2,0.0,0,0,0
5301,5107,2010,7,6,0,5,0.0,0,0,0
5302,5107,2010,3,8,0,3,0.0,0,0,0
5303,5107,2010,5,15,3,3,1.0,0,0,1
5304,5107,2010,11,5,0,1,0.0,0,0,0
5305,5120,2010,4,31,0,2,0.0,0,0,0
5306,5120,2010,8,31,0,3,0.0,0,0,0
5307,5120,2010,1,30,0,2,0.0,0,0,0
5308,5120,2010,2,32,0,1,0.0,0,0,0
5309,5120,2010,7,36,0,4,0.0,0,0,0
5310,5120,2010,3,38,0,1,0.0,0,0,0
5311,5120,2010,5,31,0,2,0.0,0,0,0
5312,5120,2010,11,36,0,2,0.0,0,0,0
5313,5120,2010,10,25,1,4,0.25,0,0,0
5314,5120,2010,9,26,0,2,0.0,0,0,0
5315,5125,2010,5,7,1,1,1.0,0,0,1
5316,5129,2010,2,96,0,1,0.0,0,0,0
5317,5129,2010,3,116,0,1,0.0,0,0,0
5318,5134,2010,12,9,0,1,0.0,0,0,0
5319,5134,2010,3,8,1,1,1.0,0,0,1
5320,5134,2010,11,3,0,1,0.0,0,0,0
5321,5138,2010,4,11,0,1,0.0,0,0,0
5322,5138,2010,7,12,0,1,0.0,0,0,0
5323,5138,2010,5,6,1,1,1.0,0,0,1
5324,5147,2010,8,33,1,1,1.0,0,0,0
5325,5147,2010,12,22,0,1,0.0,0,0,0
5326,5147,2010,2,24,0,1,0.0,0,0,0
5327,5147,2010,7,28,0,1,0.0,0,0,0
5328,5147,2010,11,30,1,1,1.0,0,0,0
5329,5147,2010,10,30,1,3,0.3333333333333333,0,0,0
5330,5154,2010,4,211,0,7,0.0,0,0,0
5331,5154,2010,8,245,0,2,0.0,0,0,0
5332,5154,2010,12,198,0,1,0.0,0,0,0
5333,5154,2010,1,297,2,8,0.25,0,0,0
5334,5154,2010,2,218,0,3,0.0,0,0,0
5335,5154,2010,7,242,0,2,0.0,0,0,0
5336,5154,2010,6,243,0,4,0.0,0,0,0
5337,5154,2010,3,256,0,1,0.0,0,0,0
5338,5154,2010,5,245,0,8,0.0,0,0,0
5339,5154,2010,10,249,0,4,0.0,0,0,0
5340,5154,2010,9,231,1,6,0.1666666666666666,0,0,0
5341,5172,2010,4,121,0,1,0.0,0,0,0
5342,5172,2010,12,154,0,1,0.0,0,0,0
5343,5172,2010,1,125,0,1,0.0,0,0,0
5344,5172,2010,2,126,0,1,0.0,0,0,0
5345,5172,2010,7,124,0,2,0.0,0,0,0
5346,5172,2010,3,134,0,2,0.0,0,0,0
5347,5172,2010,5,124,0,1,0.0,0,0,0
5348,5172,2010,10,151,0,1,0.0,0,0,0
5349,5172,2010,9,136,0,2,0.0,0,0,0
5350,5197,2010,11,4,0,1,0.0,0,0,0
5351,52001,2010,4,653,0,2,0.0,0,0,0
5352,52001,2010,12,653,0,1,0.0,0,0,0
5353,52001,2010,1,653,0,3,0.0,0,0,0
5354,52001,2010,2,602,0,2,0.0,0,0,0
5355,52001,2010,7,694,0,2,0.0,0,0,0
5356,52001,2010,3,719,0,2,0.0,0,0,0
5357,52001,2010,5,724,0,2,0.0,0,0,0
5358,52001,2010,11,634,1,8,0.125,0,0,0
5359,52001,2010,10,688,1,3,0.3333333333333333,0,0,0
5360,52001,2010,9,737,0,4,0.0,0,0,0
5361,52079,2010,4,17,2,3,0.6666666666666666,0,0,0
5362,52079,2010,8,8,1,3,0.3333333333333333,0,0,0
5363,52079,2010,12,11,0,1,0.0,0,0,0
5364,52079,2010,1,19,1,6,0.1666666666666666,0,0,0
5365,52079,2010,2,12,0,3,0.0,0,0,0
5366,52079,2010,7,22,0,3,0.0,0,0,0
5367,52079,2010,6,17,4,7,0.5714285714285714,0,0,0
5368,52079,2010,3,14,1,2,0.5,0,0,0
5369,52079,2010,5,21,1,4,0.25,0,0,0
5370,52079,2010,11,15,4,10,0.4,0,0,0
5371,52079,2010,10,17,2,7,0.2857142857142857,0,0,0
5372,52079,2010,9,24,2,7,0.2857142857142857,0,0,0
5373,5209,2010,1,9,0,1,0.0,0,0,0
5374,5209,2010,2,13,0,1,0.0,0,0,0
5375,5212,2010,3,12,0,1,0.0,0,0,0
5376,52215,2010,8,7,1,1,1.0,0,0,0
5377,52215,2010,9,8,1,1,1.0,0,0,0
5378,52227,2010,7,18,0,1,0.0,0,0,0
5379,52227,2010,6,13,0,1,0.0,0,0,0
5380,52233,2010,4,6,1,2,0.5,0,0,0
5381,52233,2010,8,7,0,1,0.0,0,0,0
5382,52233,2010,12,4,1,2,0.5,0,0,0
5383,52233,2010,3,4,1,3,0.3333333333333333,0,0,0
5384,52233,2010,5,7,2,2,1.0,0,0,1
5385,52233,2010,11,2,0,2,0.0,0,0,0
5386,52233,2010,10,3,3,6,0.5,0,0,0
5387,52240,2010,5,2,0,1,0.0,0,0,0
5388,52250,2010,12,32,2,4,0.5,0,0,0
5389,52250,2010,1,23,1,1,1.0,0,0,1
5390,52250,2010,7,29,0,1,0.0,0,0,0
5391,52250,2010,6,22,2,3,0.6666666666666666,0,0,0
5392,52250,2010,3,31,6,6,1.0,0,0,1
5393,52250,2010,5,39,0,2,0.0,0,0,0
5394,52250,2010,10,36,0,1,0.0,0,0,0
5395,52254,2010,7,1,0,1,0.0,0,0,0
5396,52256,2010,5,4,0,1,0.0,0,0,0
5397,52258,2010,1,15,0,1,0.0,0,0,0
5398,52317,2010,8,8,0,1,0.0,0,0,0
5399,52317,2010,2,3,2,2,1.0,0,0,1
5400,5234,2010,4,20,0,2,0.0,0,0,0
5401,5234,2010,8,15,0,1,0.0,0,0,0
5402,5234,2010,12,13,0,1,0.0,0,0,0
5403,5234,2010,7,19,4,4,1.0,0,0,0
5404,5234,2010,3,12,0,1,0.0,0,0,0
5405,5234,2010,5,13,1,1,1.0,0,0,1
5406,5234,2010,10,15,0,1,0.0,0,0,0
5407,5234,2010,9,19,1,2,0.5,0,0,0
5408,52356,2010,8,226,0,1,0.0,0,0,0
5409,52356,2010,12,208,2,3,0.6666666666666666,0,0,0
5410,52356,2010,1,212,1,1,1.0,0,0,1
5411,52356,2010,2,169,1,1,1.0,0,0,1
5412,52356,2010,3,194,1,1,1.0,0,0,1
5413,52356,2010,11,269,7,9,0.7777777777777778,0,0,0
5414,52356,2010,10,236,4,5,0.8,0,0,0
5415,52356,2010,9,266,1,1,1.0,0,0,0
5416,5237,2010,11,10,0,1,0.0,0,0,0
5417,52385,2010,4,5,0,5,0.0,0,0,0
5418,52385,2010,1,3,0,4,0.0,0,0,0
5419,52385,2010,7,1,0,2,0.0,0,0,0
5420,52385,2010,6,8,1,4,0.25,0,0,0
5421,52385,2010,3,2,0,1,0.0,0,0,0
5422,52385,2010,5,5,0,2,0.0,0,0,0
5423,52385,2010,11,3,1,1,1.0,0,0,0
5424,52385,2010,9,3,0,3,0.0,0,0,0
5425,52390,2010,8,5,2,2,1.0,0,0,0
5426,52390,2010,7,2,1,1,1.0,0,0,0
5427,52390,2010,11,7,0,1,0.0,0,0,0
5428,52405,2010,12,2,0,1,0.0,0,0,0
5429,52405,2010,2,4,0,1,0.0,0,0,0
5430,52405,2010,11,3,1,1,1.0,0,0,0
5431,52411,2010,12,4,0,1,0.0,0,0,0
5432,52411,2010,7,6,0,1,0.0,0,0,0
5433,52411,2010,3,1,0,1,0.0,0,0,0
5434,52418,2010,2,0,0,1,0.0,0,0,0
5435,52418,2010,6,7,0,1,0.0,0,0,0
5436,52418,2010,5,5,0,1,0.0,0,0,0
5437,52418,2010,9,2,0,1,0.0,0,0,0
5438,52427,2010,4,9,1,2,0.5,0,0,0
5439,52427,2010,2,3,0,1,0.0,0,0,0
5440,52427,2010,6,5,1,1,1.0,0,0,1
5441,52435,2010,8,1,1,2,0.5,0,0,0
5442,52435,2010,2,0,1,1,1.0,0,0,1
5443,52435,2010,3,1,2,3,0.6666666666666666,0,0,0
5444,52435,2010,5,1,2,3,0.6666666666666666,0,0,0
5445,52435,2010,11,1,1,2,0.5,0,0,0
5446,52435,2010,10,2,0,1,0.0,0,0,0
5447,52435,2010,9,1,1,1,1.0,0,0,0
5448,52473,2010,3,2,0,1,0.0,0,0,0
5449,52490,2010,2,9,1,4,0.25,0,0,0
5450,52490,2010,3,18,0,1,0.0,0,0,0
5451,52490,2010,5,16,2,2,1.0,0,0,1
5452,52490,2010,10,9,0,1,0.0,0,0,0
5453,52490,2010,9,16,0,3,0.0,0,0,0
5454,5250,2010,2,46,0,2,0.0,0,0,0
5455,5250,2010,6,59,0,2,0.0,0,0,0
5456,5250,2010,5,59,1,2,0.5,0,0,0
5457,5250,2010,11,46,2,2,1.0,0,0,0
5458,5250,2010,9,51,1,3,0.3333333333333333,0,0,0
5459,52520,2010,12,2,0,1,0.0,0,0,0
5460,52520,2010,5,8,1,1,1.0,0,0,1
5461,52540,2010,4,10,0,2,0.0,0,0,0
5462,52540,2010,8,1,0,6,0.0,0,0,0
5463,52540,2010,12,5,1,3,0.3333333333333333,0,0,0
5464,52540,2010,1,4,0,5,0.0,0,0,0
5465,52540,2010,2,6,0,3,0.0,0,0,0
5466,52540,2010,7,6,0,2,0.0,0,0,0
5467,52540,2010,3,3,0,5,0.0,0,0,0
5468,52540,2010,5,10,0,2,0.0,0,0,0
5469,52540,2010,11,8,0,3,0.0,0,0,0
5470,52540,2010,10,6,4,9,0.4444444444444444,0,0,0
5471,52540,2010,9,6,0,3,0.0,0,0,0
5472,52565,2010,6,4,0,1,0.0,0,0,0
5473,52565,2010,10,4,0,2,0.0,0,0,0
5474,52573,2010,8,3,2,2,1.0,0,0,0
5475,52573,2010,1,4,1,1,1.0,0,0,1
5476,52573,2010,6,1,1,1,1.0,0,0,1
5477,52585,2010,8,5,1,1,1.0,0,0,0
5478,52585,2010,10,4,2,3,0.6666666666666666,0,0,0
5479,52612,2010,12,10,0,2,0.0,0,0,0
5480,52612,2010,2,10,1,1,1.0,0,0,1
5481,52612,2010,7,14,1,1,1.0,0,0,0
5482,52612,2010,6,11,3,4,0.75,0,0,0
5483,52612,2010,3,16,1,2,0.5,0,0,0
5484,52612,2010,5,15,3,3,1.0,0,0,1
5485,52612,2010,9,16,1,2,0.5,0,0,0
5486,52621,2010,8,5,2,5,0.4,0,0,0
5487,52621,2010,1,4,1,1,1.0,0,0,1
5488,52621,2010,2,5,1,1,1.0,0,0,1
5489,52621,2010,7,8,0,1,0.0,0,0,0
5490,52621,2010,5,8,2,2,1.0,0,0,1
5491,52621,2010,11,9,0,1,0.0,0,0,0
5492,52621,2010,10,7,0,1,0.0,0,0,0
5493,52621,2010,9,6,0,2,0.0,0,0,0
5494,5266,2010,4,130,0,1,0.0,0,0,0
5495,5266,2010,1,191,0,1,0.0,0,0,0
5496,5266,2010,2,164,0,1,0.0,0,0,0
5497,5266,2010,7,170,0,1,0.0,0,0,0
5498,5266,2010,3,181,0,1,0.0,0,0,0
5499,5266,2010,5,135,0,1,0.0,0,0,0
5500,52678,2010,4,29,1,6,0.1666666666666666,0,0,0
5501,52678,2010,8,29,0,1,0.0,0,0,0
5502,52678,2010,12,29,0,1,0.0,0,0,0
5503,52678,2010,1,29,0,1,0.0,0,0,0
5504,52678,2010,2,24,0,4,0.0,0,0,0
5505,52678,2010,7,31,0,2,0.0,0,0,0
5506,52678,2010,6,30,0,4,0.0,0,0,0
5507,52678,2010,3,36,0,6,0.0,0,0,0
5508,52678,2010,5,26,0,6,0.0,0,0,0
5509,52678,2010,11,26,1,1,1.0,0,0,0
5510,52678,2010,10,16,3,5,0.6,0,0,0
5511,52678,2010,9,40,0,1,0.0,0,0,0
5512,52683,2010,4,2,0,1,0.0,0,0,0
5513,52687,2010,5,9,0,1,0.0,0,0,0
5514,52693,2010,8,8,0,2,0.0,0,0,0
5515,52693,2010,12,6,0,2,0.0,0,0,0
5516,52693,2010,9,9,0,1,0.0,0,0,0
5517,52696,2010,8,0,0,3,0.0,0,0,0
5518,52696,2010,1,0,0,1,0.0,0,0,0
5519,52696,2010,7,2,0,5,0.0,0,0,0
5520,52696,2010,5,1,1,2,0.5,0,0,0
5521,52696,2010,9,3,0,1,0.0,0,0,0
5522,52699,2010,2,4,0,2,0.0,0,0,0
5523,52699,2010,3,5,0,2,0.0,0,0,0
5524,52699,2010,11,4,0,1,0.0,0,0,0
5525,52699,2010,10,2,0,2,0.0,0,0,0
5526,52699,2010,9,3,1,2,0.5,0,0,0
5527,52788,2010,12,0,0,1,0.0,0,0,0
5528,52835,2010,4,309,0,7,0.0,0,0,0
5529,52835,2010,8,320,2,8,0.25,0,0,0
5530,52835,2010,12,238,1,7,0.1428571428571428,0,0,0
5531,52835,2010,1,278,3,11,0.2727272727272727,0,0,0
5532,52835,2010,2,238,2,3,0.6666666666666666,0,0,0
5533,52835,2010,7,307,2,7,0.2857142857142857,0,0,0
5534,52835,2010,6,280,7,15,0.4666666666666667,0,0,0
5535,52835,2010,3,292,3,6,0.5,0,0,0
5536,52835,2010,5,262,4,8,0.5,0,0,0
