,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
623,5667,2008,12,10,1,2,2,1.0
624,5667,2008,2,14,1,1,1,1.0
625,5667,2008,3,7,0,1,0,0.0
626,5667,2008,3,7,1,2,2,1.0
627,5670,2008,7,15,1,1,1,1.0
628,5756,2008,3,34,0,1,0,0.0
629,5756,2008,3,34,1,1,1,1.0
630,5790,2008,4,48,0,4,0,0.0
631,5790,2008,4,48,1,1,1,1.0
632,5790,2008,2,49,0,8,0,0.0
633,5790,2008,2,49,1,2,2,1.0
634,5790,2008,6,45,0,3,0,0.0
635,5790,2008,6,45,1,2,2,1.0
636,5790,2008,9,42,0,2,0,0.0
637,5790,2008,9,42,1,1,1,1.0
638,5837,2008,12,180,0,3,0,0.0
639,5837,2008,12,180,1,1,1,1.0
640,5837,2008,1,222,0,4,0,0.0
641,5837,2008,1,222,1,1,1,1.0
642,5837,2008,7,235,0,5,0,0.0
643,5837,2008,7,235,1,1,1,1.0
644,5847,2008,4,34,1,1,1,1.0
645,5847,2008,1,29,0,3,0,0.0
646,5847,2008,1,29,1,1,1,1.0
647,5847,2008,6,27,1,1,1,1.0
648,5847,2008,11,32,1,1,1,1.0
649,5847,2008,10,21,1,2,2,1.0
650,5854,2008,4,26,0,1,0,0.0
651,5854,2008,4,26,1,3,3,1.0
652,5854,2008,8,26,0,2,0,0.0
653,5854,2008,8,26,1,2,2,1.0
654,5854,2008,1,14,0,2,0,0.0
655,5854,2008,1,14,1,1,1,1.0
656,5854,2008,9,24,0,2,0,0.0
657,5854,2008,9,24,1,1,1,1.0
658,5873,2008,9,4,1,1,1,1.0
659,5887,2008,4,91,0,2,0,0.0
660,5887,2008,4,91,1,1,1,1.0
661,5887,2008,8,109,0,2,0,0.0
662,5887,2008,8,109,1,2,2,1.0
663,5887,2008,9,117,1,1,1,1.0
664,5893,2008,8,16,0,2,0,0.0
665,5893,2008,8,16,1,1,1,1.0
666,5893,2008,9,12,1,1,1,1.0
667,5895,2008,2,41,0,1,0,0.0
668,5895,2008,2,41,1,1,1,1.0
669,5895,2008,7,35,0,1,0,0.0
670,5895,2008,7,35,1,1,1,1.0
671,5895,2008,9,28,1,1,1,1.0
672,63130,2008,1,142,0,1,0,0.0
673,63130,2008,1,142,1,2,2,1.0
674,63130,2008,9,130,1,1,1,1.0
675,63302,2008,6,5,0,2,0,0.0
676,63302,2008,6,5,1,1,1,1.0
677,63548,2008,6,0,0,1,0,0.0
678,63548,2008,6,0,1,1,1,1.0
679,66001,2008,3,897,0,6,0,0.0
680,66001,2008,3,897,1,1,1,1.0
681,66088,2008,6,18,1,1,1,1.0
682,66088,2008,11,16,1,1,1,1.0
683,66170,2008,12,82,0,2,0,0.0
684,66170,2008,12,82,1,1,1,1.0
685,66456,2008,5,7,1,1,1,1.0
686,68081,2008,5,399,0,5,0,0.0
687,68081,2008,5,399,1,1,1,1.0
688,68190,2008,3,25,0,1,0,0.0
689,68190,2008,3,25,1,1,1,1.0
690,68207,2008,1,2,1,1,1,1.0
691,68575,2008,12,13,0,1,0,0.0
692,68575,2008,12,13,1,1,1,1.0
693,70230,2008,6,3,1,1,1,1.0
694,70508,2008,6,14,0,3,0,0.0
695,70508,2008,6,14,1,1,1,1.0
696,70713,2008,3,37,1,1,1,1.0
697,70742,2008,6,22,1,1,1,1.0
698,73001,2008,4,802,0,4,0,0.0
699,73001,2008,4,802,1,2,2,1.0
700,73001,2008,12,805,0,1,0,0.0
701,73001,2008,12,805,1,1,1,1.0
702,73001,2008,2,839,0,3,0,0.0
703,73001,2008,2,839,1,1,1,1.0
704,73001,2008,7,844,0,3,0,0.0
705,73001,2008,7,844,1,1,1,1.0
706,73001,2008,3,865,0,4,0,0.0
707,73001,2008,3,865,1,2,2,1.0
708,73001,2008,5,870,0,4,0,0.0
709,73001,2008,5,870,1,1,1,1.0
710,73001,2008,11,812,1,1,1,1.0
711,73024,2008,11,5,1,1,1,1.0
712,73067,2008,2,6,1,1,1,1.0
713,73067,2008,3,11,1,1,1,1.0
714,73124,2008,6,27,1,1,1,1.0
715,73124,2008,5,18,1,1,1,1.0
716,73124,2008,10,18,1,1,1,1.0
717,73168,2008,8,110,0,1,0,0.0
718,73168,2008,8,110,1,1,1,1.0
719,73168,2008,1,106,0,1,0,0.0
720,73168,2008,1,106,1,3,3,1.0
721,73168,2008,2,108,0,3,0,0.0
722,73168,2008,2,108,1,9,9,1.0
723,73168,2008,7,97,0,1,0,0.0
724,73168,2008,7,97,1,2,2,1.0
725,73168,2008,6,92,0,3,0,0.0
726,73168,2008,6,92,1,1,1,1.0
727,73168,2008,3,107,0,1,0,0.0
728,73168,2008,3,107,1,1,1,1.0
729,73168,2008,5,122,0,2,0,0.0
730,73168,2008,5,122,1,1,1,1.0
731,73168,2008,11,123,1,1,1,1.0
732,73168,2008,9,114,0,3,0,0.0
733,73168,2008,9,114,1,1,1,1.0
734,73236,2008,5,3,1,1,1,1.0
735,73236,2008,10,7,1,1,1,1.0
736,73408,2008,3,54,0,1,0,0.0
737,73408,2008,3,54,1,1,1,1.0
738,73411,2008,1,77,1,1,1,1.0
739,73449,2008,8,12,1,1,1,1.0
740,73461,2008,10,7,1,1,1,1.0
741,73483,2008,6,26,1,2,2,1.0
742,73520,2008,4,13,1,1,1,1.0
743,73555,2008,4,18,1,2,2,1.0
744,73555,2008,12,14,1,1,1,1.0
745,73555,2008,1,37,1,2,2,1.0
746,73555,2008,2,30,0,1,0,0.0
747,73555,2008,2,30,1,2,2,1.0
748,73555,2008,3,30,0,1,0,0.0
749,73555,2008,3,30,1,3,3,1.0
750,73555,2008,11,22,1,1,1,1.0
751,73555,2008,10,13,0,1,0,0.0
752,73555,2008,10,13,1,1,1,1.0
753,73555,2008,9,29,0,2,0,0.0
754,73555,2008,9,29,1,1,1,1.0
755,73585,2008,2,40,1,1,1,1.0
756,73616,2008,1,36,1,3,3,1.0
757,73616,2008,2,36,1,1,1,1.0
758,73616,2008,7,29,0,1,0,0.0
759,73616,2008,7,29,1,1,1,1.0
760,73616,2008,6,30,0,2,0,0.0
761,73616,2008,6,30,1,1,1,1.0
762,73616,2008,5,27,0,1,0,0.0
763,73616,2008,5,27,1,1,1,1.0
764,73616,2008,11,25,1,1,1,1.0
765,73616,2008,10,24,0,1,0,0.0
766,73616,2008,10,24,1,3,3,1.0
767,73622,2008,2,6,1,3,3,1.0
768,73622,2008,6,1,1,1,1,1.0
769,73622,2008,5,8,1,1,1,1.0
770,73624,2008,6,23,0,4,0,0.0
771,73624,2008,6,23,1,2,2,1.0
772,73624,2008,3,26,1,2,2,1.0
773,73675,2008,1,8,0,1,0,0.0
774,73675,2008,1,8,1,1,1,1.0
775,73675,2008,6,15,1,2,2,1.0
776,73675,2008,3,16,1,1,1,1.0
777,73870,2008,12,7,1,1,1,1.0
778,73873,2008,4,7,1,2,2,1.0
779,76001,2008,8,3978,0,10,0,0.0
780,76001,2008,8,3978,1,3,3,1.0
781,76001,2008,7,3860,0,10,0,0.0
782,76001,2008,7,3860,1,1,1,1.0
783,76001,2008,6,3827,0,5,0,0.0
784,76001,2008,6,3827,1,1,1,1.0
785,76001,2008,5,3736,0,5,0,0.0
786,76001,2008,5,3736,1,2,2,1.0
787,76001,2008,9,4360,0,6,0,0.0
788,76001,2008,9,4360,1,2,2,1.0
789,76036,2008,6,4,1,1,1,1.0
790,76109,2008,4,408,0,11,0,0.0
791,76109,2008,4,408,1,2,2,1.0
792,76109,2008,8,473,0,12,0,0.0
793,76109,2008,8,473,1,3,3,1.0
794,76109,2008,1,394,0,12,0,0.0
795,76109,2008,1,394,1,2,2,1.0
796,76109,2008,6,450,0,14,0,0.0
797,76109,2008,6,450,1,1,1,1.0
798,76109,2008,3,418,0,12,0,0.0
799,76109,2008,3,418,1,3,3,1.0
800,76109,2008,5,439,0,11,0,0.0
801,76109,2008,5,439,1,7,7,1.0
802,76109,2008,11,404,0,11,0,0.0
803,76109,2008,11,404,1,2,2,1.0
804,76109,2008,10,439,0,6,0,0.0
805,76109,2008,10,439,1,3,3,1.0
806,76109,2008,9,510,0,16,0,0.0
807,76109,2008,9,510,1,5,5,1.0
808,76111,2008,1,235,1,1,1,1.0
809,76111,2008,2,195,0,3,0,0.0
810,76111,2008,2,195,1,1,1,1.0
811,76111,2008,9,176,0,1,0,0.0
812,76111,2008,9,176,1,1,1,1.0
813,76113,2008,2,0,0,1,0,0.0
814,76113,2008,2,0,1,1,1,1.0
815,76122,2008,8,12,0,1,0,0.0
816,76122,2008,8,12,1,1,1,1.0
817,76233,2008,12,13,1,1,1,1.0
818,76233,2008,3,4,1,1,1,1.0
819,76233,2008,5,11,0,1,0,0.0
820,76233,2008,5,11,1,1,1,1.0
821,76248,2008,5,13,1,1,1,1.0
822,76250,2008,11,2,1,1,1,1.0
823,76275,2008,1,47,0,1,0,0.0
824,76275,2008,1,47,1,3,3,1.0
825,76275,2008,2,44,0,1,0,0.0
826,76275,2008,2,44,1,1,1,1.0
827,76275,2008,6,28,1,2,2,1.0
828,76275,2008,9,34,0,2,0,0.0
829,76275,2008,9,34,1,2,2,1.0
830,76364,2008,4,30,0,4,0,0.0
831,76364,2008,4,30,1,1,1,1.0
832,76364,2008,12,31,1,1,1,1.0
833,76364,2008,2,22,1,1,1,1.0
834,76364,2008,6,22,1,1,1,1.0
835,76520,2008,12,370,0,2,0,0.0
836,76520,2008,12,370,1,1,1,1.0
837,76520,2008,1,342,1,1,1,1.0
838,76520,2008,3,364,1,1,1,1.0
839,76520,2008,5,364,0,2,0,0.0
840,76520,2008,5,364,1,1,1,1.0
841,76520,2008,11,339,1,1,1,1.0
842,76563,2008,12,12,1,1,1,1.0
843,76563,2008,1,22,0,2,0,0.0
844,76563,2008,1,22,1,1,1,1.0
845,76563,2008,2,19,1,1,1,1.0
846,76616,2008,2,6,0,1,0,0.0
847,76616,2008,2,6,1,1,1,1.0
848,76670,2008,8,0,1,1,1,1.0
849,76736,2008,4,46,0,3,0,0.0
850,76736,2008,4,46,1,1,1,1.0
851,76834,2008,11,293,0,1,0,0.0
852,76834,2008,11,293,1,2,2,1.0
853,76834,2008,10,286,0,3,0,0.0
854,76834,2008,10,286,1,1,1,1.0
855,81001,2008,8,150,0,2,0,0.0
856,81001,2008,8,150,1,1,1,1.0
857,81001,2008,7,155,0,2,0,0.0
858,81001,2008,7,155,1,1,1,1.0
859,81001,2008,11,147,0,1,0,0.0
860,81001,2008,11,147,1,1,1,1.0
861,81065,2008,8,22,0,6,0,0.0
862,81065,2008,8,22,1,1,1,1.0
863,81065,2008,1,23,0,5,0,0.0
864,81065,2008,1,23,1,6,6,1.0
865,81065,2008,2,28,0,1,0,0.0
866,81065,2008,2,28,1,1,1,1.0
867,81065,2008,7,24,0,4,0,0.0
868,81065,2008,7,24,1,3,3,1.0
869,81065,2008,6,19,0,1,0,0.0
870,81065,2008,6,19,1,1,1,1.0
871,81065,2008,11,20,0,3,0,0.0
872,81065,2008,11,20,1,4,4,1.0
873,81300,2008,4,15,0,4,0,0.0
874,81300,2008,4,15,1,1,1,1.0
875,81300,2008,1,14,0,1,0,0.0
876,81300,2008,1,14,1,2,2,1.0
877,81300,2008,6,10,0,1,0,0.0
878,81300,2008,6,10,1,1,1,1.0
879,81300,2008,5,10,1,1,1,1.0
880,81591,2008,1,0,1,1,1,1.0
881,81591,2008,7,0,1,1,1,1.0
882,81736,2008,2,121,0,3,0,0.0
883,81736,2008,2,121,1,1,1,1.0
884,81736,2008,3,157,1,2,2,1.0
885,81736,2008,10,135,0,1,0,0.0
886,81736,2008,10,135,1,1,1,1.0
887,81794,2008,4,85,0,7,0,0.0
888,81794,2008,4,85,1,3,3,1.0
889,81794,2008,8,61,0,4,0,0.0
890,81794,2008,8,61,1,1,1,1.0
891,81794,2008,12,60,0,3,0,0.0
892,81794,2008,12,60,1,2,2,1.0
893,81794,2008,1,73,0,6,0,0.0
894,81794,2008,1,73,1,10,10,1.0
895,81794,2008,2,74,0,11,0,0.0
896,81794,2008,2,74,1,7,7,1.0
897,81794,2008,7,40,0,4,0,0.0
898,81794,2008,7,40,1,2,2,1.0
899,81794,2008,6,56,0,5,0,0.0
900,81794,2008,6,56,1,1,1,1.0
901,81794,2008,3,86,0,4,0,0.0
902,81794,2008,3,86,1,1,1,1.0
903,81794,2008,5,57,0,2,0,0.0
904,81794,2008,5,57,1,1,1,1.0
905,81794,2008,11,64,0,5,0,0.0
906,81794,2008,11,64,1,3,3,1.0
907,81794,2008,9,66,0,7,0,0.0
908,81794,2008,9,66,1,2,2,1.0
909,85125,2008,5,5,1,1,1,1.0
910,85400,2008,4,5,1,1,1,1.0
911,85400,2008,8,4,1,1,1,1.0
912,86001,2008,2,87,1,1,1,1.0
913,86320,2008,4,26,0,1,0,0.0
914,86320,2008,4,26,1,3,3,1.0
915,86320,2008,8,24,0,3,0,0.0
916,86320,2008,8,24,1,1,1,1.0
917,86320,2008,1,0,0,4,0,0.0
918,86320,2008,1,0,1,2,2,1.0
919,86320,2008,2,13,0,1,0,0.0
920,86320,2008,2,13,1,2,2,1.0
921,86320,2008,3,23,0,1,0,0.0
922,86320,2008,3,23,1,3,3,1.0
923,86320,2008,10,26,1,1,1,1.0
924,86568,2008,4,150,0,5,0,0.0
925,86568,2008,4,150,1,1,1,1.0
926,86568,2008,8,144,0,3,0,0.0
927,86568,2008,8,144,1,1,1,1.0
928,86568,2008,1,123,0,4,0,0.0
929,86568,2008,1,123,1,1,1,1.0
930,86568,2008,2,124,0,9,0,0.0
931,86568,2008,2,124,1,2,2,1.0
932,86568,2008,7,104,0,14,0,0.0
933,86568,2008,7,104,1,3,3,1.0
934,86568,2008,3,173,0,8,0,0.0
935,86568,2008,3,173,1,1,1,1.0
936,86568,2008,11,132,0,1,0,0.0
937,86568,2008,11,132,1,5,5,1.0
938,86568,2008,10,111,0,1,0,0.0
939,86568,2008,10,111,1,1,1,1.0
940,86568,2008,9,145,0,4,0,0.0
941,86568,2008,9,145,1,2,2,1.0
942,86569,2008,11,7,0,1,0,0.0
943,86569,2008,11,7,1,1,1,1.0
944,86569,2008,10,8,1,1,1,1.0
945,86569,2008,9,9,1,1,1,1.0
946,86571,2008,1,6,0,1,0,0.0
947,86571,2008,1,6,1,1,1,1.0
948,86571,2008,2,12,1,1,1,1.0
949,86571,2008,7,0,0,1,0,0.0
950,86571,2008,7,0,1,1,1,1.0
951,86571,2008,6,13,1,2,2,1.0
952,86571,2008,5,8,0,4,0,0.0
953,86571,2008,5,8,1,1,1,1.0
954,86571,2008,11,3,1,3,3,1.0
955,86571,2008,9,13,0,1,0,0.0
956,86571,2008,9,13,1,2,2,1.0
957,86573,2008,12,35,1,1,1,1.0
958,8675,2008,2,5,1,1,1,1.0
959,86757,2008,8,8,1,1,1,1.0
960,86757,2008,2,4,0,2,0,0.0
961,86757,2008,2,4,1,1,1,1.0
962,86757,2008,11,8,1,1,1,1.0
963,86757,2008,9,9,0,12,0,0.0
964,86757,2008,9,9,1,1,1,1.0
965,86865,2008,12,37,0,2,0,0.0
966,86865,2008,12,37,1,1,1,1.0
967,86865,2008,2,19,0,2,0,0.0
968,86865,2008,2,19,1,1,1,1.0
969,86885,2008,10,7,0,1,0,0.0
970,86885,2008,10,7,1,1,1,1.0
971,86885,2008,9,0,0,1,0,0.0
972,86885,2008,9,0,1,1,1,1.0
973,91001,2008,10,101,1,1,1,1.0
974,94001,2008,8,36,1,1,1,1.0
975,94343,2008,10,2,1,1,1,1.0
976,94663,2008,1,0,1,1,1,1.0
977,95001,2008,12,121,0,1,0,0.0
978,95001,2008,12,121,1,3,3,1.0
979,95001,2008,1,123,0,3,0,0.0
980,95001,2008,1,123,1,2,2,1.0
981,95001,2008,7,131,0,1,0,0.0
982,95001,2008,7,131,1,2,2,1.0
983,95001,2008,6,123,0,6,0,0.0
984,95001,2008,6,123,1,4,4,1.0
985,95001,2008,3,137,0,2,0,0.0
986,95001,2008,3,137,1,5,5,1.0
987,95001,2008,5,133,0,1,0,0.0
988,95001,2008,5,133,1,2,2,1.0
989,95001,2008,11,109,0,1,0,0.0
990,95001,2008,11,109,1,1,1,1.0
991,95001,2008,10,122,0,3,0,0.0
992,95001,2008,10,122,1,1,1,1.0
993,95001,2008,9,125,0,6,0,0.0
994,95001,2008,9,125,1,5,5,1.0
995,95015,2008,2,7,0,1,0,0.0
996,95015,2008,2,7,1,1,1,1.0
997,95015,2008,3,7,1,1,1,1.0
998,95025,2008,12,7,0,2,0,0.0
999,95025,2008,12,7,1,1,1,1.0
1000,95025,2008,7,12,1,2,2,1.0
1001,95025,2008,3,8,1,1,1,1.0
1002,95025,2008,10,0,0,1,0,0.0
1003,95025,2008,10,0,1,1,1,1.0
1004,95025,2008,9,7,1,1,1,1.0
1005,95200,2008,4,3,0,1,0,0.0
1006,95200,2008,4,3,1,1,1,1.0
1007,95200,2008,8,0,1,1,1,1.0
1008,95200,2008,1,6,0,2,0,0.0
1009,95200,2008,1,6,1,1,1,1.0
1010,95200,2008,2,1,1,1,1,1.0
1011,95200,2008,7,2,1,1,1,1.0
1012,95200,2008,10,1,0,3,0,0.0
1013,95200,2008,10,1,1,2,2,1.0
1014,95200,2008,9,1,1,1,1,1.0
1015,97001,2008,8,32,0,1,0,0.0
1016,97001,2008,8,32,1,1,1,1.0
1017,99773,2008,8,10,0,1,0,0.0
1018,99773,2008,8,10,1,1,1,1.0
1019,99773,2008,1,23,1,1,1,1.0
1020,99773,2008,3,18,0,2,0,0.0
1021,99773,2008,3,18,1,1,1,1.0
1022,99773,2008,11,18,0,1,0,0.0
1023,99773,2008,11,18,1,1,1,1.0
1024,99773,2008,9,14,0,5,0,0.0
1025,99773,2008,9,14,1,1,1,1.0
1026,11001,2009,12,10581,0,6,0,0.0
1027,11001,2009,12,10581,1,1,1,1.0
1028,11001,2009,1,10467,0,3,0,0.0
1029,11001,2009,1,10467,1,1,1,1.0
1030,11001,2009,2,9678,0,4,0,0.0
1031,11001,2009,2,9678,1,3,3,1.0
1032,11001,2009,10,10623,0,2,0,0.0
1033,11001,2009,10,10623,1,2,2,1.0
1034,13001,2009,5,1743,0,1,0,0.0
1035,13001,2009,5,1743,1,1,1,1.0
1036,13160,2009,8,6,0,1,0,0.0
1037,13160,2009,8,6,1,3,3,1.0
1038,13160,2009,5,7,1,2,2,1.0
1039,13244,2009,1,126,1,1,1,1.0
1040,13442,2009,4,29,0,1,0,0.0
1041,13442,2009,4,29,1,1,1,1.0
1042,13458,2009,4,6,1,1,1,1.0
1043,13670,2009,4,35,0,3,0,0.0
1044,13670,2009,4,35,1,2,2,1.0
1045,13670,2009,2,41,0,2,0,0.0
1046,13670,2009,2,41,1,1,1,1.0
1047,13670,2009,7,42,0,2,0,0.0
1048,13670,2009,7,42,1,1,1,1.0
1049,13670,2009,6,33,0,1,0,0.0
1050,13670,2009,6,33,1,1,1,1.0
1051,13670,2009,3,31,0,1,0,0.0
1052,13670,2009,3,31,1,1,1,1.0
1053,13670,2009,5,29,0,5,0,0.0
1054,13670,2009,5,29,1,3,3,1.0
1055,13683,2009,11,13,1,1,1,1.0
1056,13688,2009,4,41,1,1,1,1.0
1057,13688,2009,3,35,0,2,0,0.0
1058,13688,2009,3,35,1,3,3,1.0
1059,13688,2009,11,32,0,1,0,0.0
1060,13688,2009,11,32,1,1,1,1.0
1061,13744,2009,2,28,0,1,0,0.0
1062,13744,2009,2,28,1,1,1,1.0
1063,13744,2009,6,43,0,1,0,0.0
1064,13744,2009,6,43,1,2,2,1.0
1065,13744,2009,3,45,0,1,0,0.0
1066,13744,2009,3,45,1,1,1,1.0
1067,13744,2009,10,46,1,1,1,1.0
1068,15176,2009,2,110,1,1,1,1.0
1069,15183,2009,9,5,1,1,1,1.0
1070,15223,2009,5,0,1,2,2,1.0
1071,15755,2009,11,10,1,1,1,1.0
1072,15757,2009,10,3,1,2,2,1.0
1073,17541,2009,3,19,1,1,1,1.0
1074,18001,2009,4,460,0,2,0,0.0
1075,18001,2009,4,460,1,1,1,1.0
1076,18001,2009,8,471,0,2,0,0.0
1077,18001,2009,8,471,1,1,1,1.0
1078,18001,2009,12,445,0,4,0,0.0
1079,18001,2009,12,445,1,1,1,1.0
1080,18001,2009,1,441,0,4,0,0.0
1081,18001,2009,1,441,1,2,2,1.0
1082,18001,2009,6,465,1,1,1,1.0
1083,18001,2009,3,523,0,1,0,0.0
1084,18001,2009,3,523,1,1,1,1.0
1085,18001,2009,10,494,0,2,0,0.0
1086,18001,2009,10,494,1,1,1,1.0
1087,18001,2009,9,477,0,2,0,0.0
1088,18001,2009,9,477,1,1,1,1.0
1089,18029,2009,3,2,0,1,0,0.0
1090,18029,2009,3,2,1,4,4,1.0
1091,18094,2009,7,8,1,1,1,1.0
1092,18094,2009,3,7,1,6,6,1.0
1093,18150,2009,4,19,0,1,0,0.0
1094,18150,2009,4,19,1,7,7,1.0
1095,18150,2009,8,8,1,10,10,1.0
1096,18150,2009,2,11,1,2,2,1.0
1097,18150,2009,7,11,0,1,0,0.0
1098,18150,2009,7,11,1,7,7,1.0
1099,18150,2009,6,16,0,1,0,0.0
1100,18150,2009,6,16,1,4,4,1.0
1101,18150,2009,3,12,0,1,0,0.0
1102,18150,2009,3,12,1,3,3,1.0
1103,18150,2009,5,16,0,2,0,0.0
1104,18150,2009,5,16,1,5,5,1.0
1105,18150,2009,11,6,1,1,1,1.0
1106,18150,2009,10,12,0,1,0,0.0
1107,18150,2009,10,12,1,2,2,1.0
1108,18150,2009,9,15,0,1,0,0.0
1109,18150,2009,9,15,1,4,4,1.0
1110,18205,2009,8,13,0,2,0,0.0
1111,18205,2009,8,13,1,1,1,1.0
1112,18205,2009,12,14,1,1,1,1.0
1113,18205,2009,2,13,1,1,1,1.0
1114,18205,2009,7,14,1,1,1,1.0
1115,18205,2009,6,11,1,1,1,1.0
1116,18205,2009,3,9,1,1,1,1.0
1117,18205,2009,11,12,1,1,1,1.0
1118,18205,2009,10,14,0,1,0,0.0
1119,18205,2009,10,14,1,1,1,1.0
1120,18205,2009,9,6,1,1,1,1.0
1121,18247,2009,4,12,1,1,1,1.0
1122,18247,2009,8,20,1,1,1,1.0
1123,18247,2009,1,13,1,1,1,1.0
1124,18247,2009,7,13,0,1,0,0.0
1125,18247,2009,7,13,1,3,3,1.0
1126,18247,2009,6,24,1,1,1,1.0
1127,18247,2009,3,19,1,4,4,1.0
1128,18247,2009,5,18,1,1,1,1.0
1129,18247,2009,9,20,0,1,0,0.0
1130,18247,2009,9,20,1,2,2,1.0
1131,18256,2009,4,12,0,2,0,0.0
1132,18256,2009,4,12,1,1,1,1.0
1133,18256,2009,8,8,1,1,1,1.0
1134,18256,2009,7,18,1,2,2,1.0
1135,18256,2009,3,5,1,4,4,1.0
1136,18256,2009,5,13,0,1,0,0.0
1137,18256,2009,5,13,1,1,1,1.0
1138,18256,2009,10,12,1,1,1,1.0
1139,18410,2009,4,8,0,1,0,0.0
1140,18410,2009,4,8,1,2,2,1.0
1141,18410,2009,8,10,1,9,9,1.0
1142,18410,2009,12,2,0,12,0,0.0
1143,18410,2009,12,2,1,8,8,1.0
1144,18410,2009,1,6,1,1,1,1.0
1145,18410,2009,7,3,0,1,0,0.0
1146,18410,2009,7,3,1,3,3,1.0
1147,18410,2009,6,8,1,1,1,1.0
1148,18410,2009,3,4,0,3,0,0.0
1149,18410,2009,3,4,1,6,6,1.0
1150,18410,2009,5,6,1,10,10,1.0
1151,18410,2009,10,9,0,4,0,0.0
1152,18410,2009,10,9,1,10,10,1.0
1153,18410,2009,9,7,0,3,0,0.0
1154,18410,2009,9,7,1,10,10,1.0
1155,18460,2009,4,2,1,1,1,1.0
1156,18460,2009,8,6,1,3,3,1.0
1157,18460,2009,7,8,1,1,1,1.0
1158,18460,2009,5,3,0,1,0,0.0
1159,18460,2009,5,3,1,1,1,1.0
1160,18460,2009,9,5,1,3,3,1.0
1161,18592,2009,4,23,0,5,0,0.0
1162,18592,2009,4,23,1,3,3,1.0
1163,18592,2009,8,14,0,1,0,0.0
1164,18592,2009,8,14,1,2,2,1.0
1165,18592,2009,12,18,0,1,0,0.0
1166,18592,2009,12,18,1,3,3,1.0
1167,18592,2009,1,20,0,1,0,0.0
1168,18592,2009,1,20,1,1,1,1.0
1169,18592,2009,2,24,0,2,0,0.0
1170,18592,2009,2,24,1,2,2,1.0
1171,18592,2009,6,13,0,2,0,0.0
1172,18592,2009,6,13,1,1,1,1.0
1173,18592,2009,3,29,0,2,0,0.0
1174,18592,2009,3,29,1,5,5,1.0
1175,18592,2009,5,21,0,1,0,0.0
1176,18592,2009,5,21,1,3,3,1.0
1177,18592,2009,11,19,1,1,1,1.0
1178,18592,2009,10,17,1,4,4,1.0
1179,18592,2009,9,17,0,2,0,0.0
1180,18592,2009,9,17,1,2,2,1.0
1181,18610,2009,4,5,0,1,0,0.0
1182,18610,2009,4,5,1,2,2,1.0
1183,18610,2009,2,6,1,1,1,1.0
1184,18610,2009,7,2,1,1,1,1.0
1185,18610,2009,3,3,0,1,0,0.0
1186,18610,2009,3,3,1,4,4,1.0
1187,18610,2009,11,8,1,1,1,1.0
1188,18753,2009,4,43,0,2,0,0.0
1189,18753,2009,4,43,1,6,6,1.0
1190,18753,2009,8,35,0,4,0,0.0
1191,18753,2009,8,35,1,3,3,1.0
1192,18753,2009,12,34,0,2,0,0.0
1193,18753,2009,12,34,1,4,4,1.0
1194,18753,2009,1,26,0,10,0,0.0
1195,18753,2009,1,26,1,2,2,1.0
1196,18753,2009,2,19,0,7,0,0.0
1197,18753,2009,2,19,1,8,8,1.0
1198,18753,2009,7,40,0,5,0,0.0
1199,18753,2009,7,40,1,6,6,1.0
1200,18753,2009,6,45,0,2,0,0.0
1201,18753,2009,6,45,1,6,6,1.0
1202,18753,2009,3,29,0,3,0,0.0
1203,18753,2009,3,29,1,11,11,1.0
1204,18753,2009,5,38,0,4,0,0.0
1205,18753,2009,5,38,1,9,9,1.0
1206,18753,2009,10,44,0,2,0,0.0
1207,18753,2009,10,44,1,2,2,1.0
1208,18753,2009,9,51,0,2,0,0.0
1209,18753,2009,9,51,1,7,7,1.0
1210,18756,2009,2,3,1,1,1,1.0
1211,18756,2009,5,7,1,1,1,1.0
1212,18756,2009,11,9,1,1,1,1.0
1213,18756,2009,10,8,1,1,1,1.0
1214,18756,2009,9,9,0,2,0,0.0
1215,18756,2009,9,9,1,5,5,1.0
1216,18860,2009,2,9,1,1,1,1.0
1217,18860,2009,6,4,1,1,1,1.0
1218,20001,2009,4,1006,0,1,0,0.0
1219,20001,2009,4,1006,1,1,1,1.0
1220,20001,2009,5,1026,0,1,0,0.0
1221,20001,2009,5,1026,1,1,1,1.0
1222,20750,2009,3,5,1,1,1,1.0
1223,23001,2009,7,1069,0,2,0,0.0
1224,23001,2009,7,1069,1,1,1,1.0
1225,23300,2009,2,5,0,1,0,0.0
1226,23300,2009,2,5,1,1,1,1.0
1227,23466,2009,8,84,1,1,1,1.0
1228,23466,2009,7,99,0,1,0,0.0
1229,23466,2009,7,99,1,2,2,1.0
1230,23466,2009,6,84,0,2,0,0.0
1231,23466,2009,6,84,1,1,1,1.0
1232,23580,2009,8,16,0,2,0,0.0
1233,23580,2009,8,16,1,4,4,1.0
1234,23580,2009,7,32,0,3,0,0.0
1235,23580,2009,7,32,1,6,6,1.0
1236,23580,2009,6,29,0,3,0,0.0
1237,23580,2009,6,29,1,2,2,1.0
1238,23580,2009,3,27,0,4,0,0.0
1239,23580,2009,3,27,1,3,3,1.0
1240,23580,2009,5,28,0,2,0,0.0
1241,23580,2009,5,28,1,4,4,1.0
1242,23580,2009,11,40,0,3,0,0.0
1243,23580,2009,11,40,1,2,2,1.0
1244,23807,2009,4,44,0,2,0,0.0
