,Municipality,Year,Month,Births,FARC Involvement,Total Violence,FARC Violence,Ratio
121236,15842,2018,11,3,0,0,0,0
121237,1587,2018,3,1,0,0,0,0
121238,1587,2018,10,2,0,0,0,0
121239,1597,2018,7,1,0,0,0,0
121240,1597,2018,9,1,0,0,0,0
121241,171,2018,1,434,0,0,0,0
121242,171,2018,2,364,0,0,0,0
121243,171,2018,3,410,0,0,0,0
121244,171,2018,4,401,0,0,0,0
121245,171,2018,5,422,0,0,0,0
121246,171,2018,6,372,0,0,0,0
121247,171,2018,7,412,0,0,0,0
121248,171,2018,8,414,0,0,0,0
121249,171,2018,9,403,0,0,0,0
121250,171,2018,10,435,0,0,0,0
121251,171,2018,11,389,0,0,0,0
121252,171,2018,12,371,0,0,0,0
121253,1713,2018,1,14,0,0,0,0
121254,1713,2018,2,12,0,0,0,0
121255,1713,2018,3,7,0,0,0,0
121256,1713,2018,4,6,0,0,0,0
121257,1713,2018,5,11,0,0,0,0
121258,1713,2018,6,5,0,0,0,0
121259,1713,2018,7,8,0,0,0,0
121260,1713,2018,8,8,0,0,0,0
121261,1713,2018,9,6,0,0,0,0
121262,1713,2018,10,14,0,0,0,0
121263,1713,2018,11,10,0,0,0,0
121264,1713,2018,12,6,0,0,0,0
121265,17174,2018,1,56,0,0,0,0
121266,17174,2018,2,67,0,0,0,0
121267,17174,2018,3,65,0,0,0,0
121268,17174,2018,4,45,0,0,0,0
121269,17174,2018,5,51,0,0,0,0
121270,17174,2018,6,56,0,0,0,0
121271,17174,2018,7,41,0,0,0,0
121272,17174,2018,8,39,0,0,0,0
121273,17174,2018,9,44,0,0,0,0
121274,17174,2018,10,66,0,0,0,0
121275,17174,2018,11,42,0,0,0,0
121276,17174,2018,12,40,0,0,0,0
121277,17272,2018,1,5,0,0,0,0
121278,17272,2018,2,4,0,0,0,0
121279,17272,2018,3,3,0,0,0,0
121280,17272,2018,4,4,0,0,0,0
121281,17272,2018,5,6,0,0,0,0
121282,17272,2018,6,2,0,0,0,0
121283,17272,2018,7,3,0,0,0,0
121284,17272,2018,8,1,0,0,0,0
121285,17272,2018,9,3,0,0,0,0
121286,17272,2018,10,2,0,0,0,0
121287,17272,2018,11,1,0,0,0,0
121288,17272,2018,12,4,0,0,0,0
121289,17380,2018,1,100,0,0,0,0
121290,17380,2018,2,103,0,0,0,0
121291,17380,2018,3,103,0,0,0,0
121292,17380,2018,4,118,0,0,0,0
121293,17380,2018,5,120,0,0,0,0
121294,17380,2018,6,98,0,0,0,0
121295,17380,2018,7,95,0,0,0,0
121296,17380,2018,8,124,0,0,0,0
121297,17380,2018,9,110,0,0,0,0
121298,17380,2018,10,110,0,0,0,0
121299,17380,2018,11,102,0,0,0,0
121300,17380,2018,12,95,0,0,0,0
121301,17388,2018,1,3,0,0,0,0
121302,17388,2018,2,2,0,0,0,0
121303,17388,2018,4,2,0,0,0,0
121304,17388,2018,5,2,0,0,0,0
121305,17388,2018,6,2,0,0,0,0
121306,17388,2018,7,1,0,0,0,0
121307,17388,2018,8,1,0,0,0,0
121308,17388,2018,9,2,0,0,0,0
121309,17388,2018,10,1,0,0,0,0
121310,17388,2018,11,2,0,0,0,0
121311,17388,2018,12,2,0,0,0,0
121312,1742,2018,1,10,0,0,0,0
121313,1742,2018,2,10,0,0,0,0
121314,1742,2018,3,15,0,0,0,0
121315,1742,2018,4,10,0,0,0,0
121316,1742,2018,5,18,0,0,0,0
121317,1742,2018,6,7,0,0,0,0
121318,1742,2018,7,11,0,0,0,0
121319,1742,2018,8,8,0,0,0,0
121320,1742,2018,9,14,0,0,0,0
121321,1742,2018,10,10,0,0,0,0
121322,1742,2018,11,20,0,0,0,0
121323,1742,2018,12,7,0,0,0,0
121324,17433,2018,1,8,0,0,0,0
121325,17433,2018,2,5,0,0,0,0
121326,17433,2018,3,9,0,0,0,0
121327,17433,2018,4,7,0,0,0,0
121328,17433,2018,5,9,0,0,0,0
121329,17433,2018,6,8,0,0,0,0
121330,17433,2018,7,5,0,0,0,0
121331,17433,2018,8,8,0,0,0,0
121332,17433,2018,9,8,0,0,0,0
121333,17433,2018,10,5,0,0,0,0
121334,17433,2018,11,5,0,0,0,0
121335,17433,2018,12,7,0,0,0,0
121336,17442,2018,1,5,0,0,0,0
121337,17442,2018,2,4,0,0,0,0
121338,17442,2018,3,4,0,0,0,0
121339,17442,2018,4,8,0,0,0,0
121340,17442,2018,5,3,0,0,0,0
121341,17442,2018,6,2,0,0,0,0
121342,17442,2018,7,5,0,0,0,0
121343,17442,2018,9,1,0,0,0,0
121344,17442,2018,10,2,0,0,0,0
121345,17442,2018,11,2,0,0,0,0
121346,17442,2018,12,2,0,0,0,0
121347,17444,2018,1,8,0,0,0,0
121348,17444,2018,2,4,0,0,0,0
121349,17444,2018,3,8,0,0,0,0
121350,17444,2018,4,2,0,0,0,0
121351,17444,2018,5,5,0,0,0,0
121352,17444,2018,7,2,0,0,0,0
121353,17444,2018,8,7,0,0,0,0
121354,17444,2018,9,6,0,0,0,0
121355,17444,2018,10,4,0,0,0,0
121356,17444,2018,11,6,0,0,0,0
121357,17444,2018,12,3,0,0,0,0
121358,17446,2018,2,1,0,0,0,0
121359,17446,2018,3,2,0,0,0,0
121360,17446,2018,4,1,0,0,0,0
121361,17446,2018,5,2,0,0,0,0
121362,17446,2018,9,2,0,0,0,0
121363,17486,2018,1,5,0,0,0,0
121364,17486,2018,2,6,0,0,0,0
121365,17486,2018,3,4,0,0,0,0
121366,17486,2018,4,4,0,0,0,0
121367,17486,2018,5,5,0,0,0,0
121368,17486,2018,6,2,0,0,0,0
121369,17486,2018,7,3,0,0,0,0
121370,17486,2018,8,4,0,0,0,0
121371,17486,2018,9,1,0,0,0,0
121372,17486,2018,10,10,0,0,0,0
121373,17486,2018,11,10,0,0,0,0
121374,17486,2018,12,4,0,0,0,0
121375,17495,2018,1,7,0,0,0,0
121376,17495,2018,2,4,0,0,0,0
121377,17495,2018,3,4,0,0,0,0
121378,17495,2018,4,1,0,0,0,0
121379,17495,2018,5,4,0,0,0,0
121380,17495,2018,6,1,0,0,0,0
121381,17495,2018,7,1,0,0,0,0
121382,17495,2018,8,2,0,0,0,0
121383,17495,2018,9,1,0,0,0,0
121384,17495,2018,10,4,0,0,0,0
121385,17495,2018,11,2,0,0,0,0
121386,17495,2018,12,3,0,0,0,0
121387,1750,2018,1,6,0,0,0,0
121388,1750,2018,2,3,0,0,0,0
121389,1750,2018,3,5,0,0,0,0
121390,1750,2018,4,4,0,0,0,0
121391,1750,2018,5,5,0,0,0,0
121392,1750,2018,6,8,0,0,0,0
121393,1750,2018,7,2,0,0,0,0
121394,1750,2018,8,4,0,0,0,0
121395,1750,2018,9,4,0,0,0,0
121396,1750,2018,10,3,0,0,0,0
121397,1750,2018,11,3,0,0,0,0
121398,1750,2018,12,5,0,0,0,0
121399,17513,2018,1,1,0,0,0,0
121400,17513,2018,2,4,0,0,0,0
121401,17513,2018,3,7,0,0,0,0
121402,17513,2018,4,2,0,0,0,0
121403,17513,2018,5,4,0,0,0,0
121404,17513,2018,6,4,0,0,0,0
121405,17513,2018,7,6,0,0,0,0
121406,17513,2018,8,3,0,0,0,0
121407,17513,2018,9,7,0,0,0,0
121408,17513,2018,10,8,0,0,0,0
121409,17513,2018,11,4,0,0,0,0
121410,17513,2018,12,5,0,0,0,0
121411,17524,2018,1,1,0,0,0,0
121412,17524,2018,12,1,0,0,0,0
121413,17541,2018,1,6,0,0,0,0
121414,17541,2018,2,4,0,0,0,0
121415,17541,2018,3,3,0,0,0,0
121416,17541,2018,4,2,0,0,0,0
121417,17541,2018,5,3,0,0,0,0
121418,17541,2018,6,8,0,0,0,0
121419,17541,2018,7,3,0,0,0,0
121420,17541,2018,8,5,0,0,0,0
121421,17541,2018,9,4,0,0,0,0
121422,17541,2018,10,2,0,0,0,0
121423,17541,2018,11,6,0,0,0,0
121424,17541,2018,12,5,0,0,0,0
121425,17614,2018,1,63,0,0,0,0
121426,17614,2018,2,61,0,0,0,0
121427,17614,2018,3,64,0,0,0,0
121428,17614,2018,4,59,0,0,0,0
121429,17614,2018,5,68,0,0,0,0
121430,17614,2018,6,61,0,0,0,0
121431,17614,2018,7,50,0,0,0,0
121432,17614,2018,8,51,0,0,0,0
121433,17614,2018,9,56,0,0,0,0
121434,17614,2018,10,59,0,0,0,0
121435,17614,2018,11,59,0,0,0,0
121436,17614,2018,12,63,0,0,0,0
121437,17616,2018,1,3,0,0,0,0
121438,17616,2018,2,4,0,0,0,0
121439,17616,2018,3,4,0,0,0,0
121440,17616,2018,5,4,0,0,0,0
121441,17616,2018,7,9,0,0,0,0
121442,17616,2018,8,5,0,0,0,0
121443,17616,2018,9,6,0,0,0,0
121444,17616,2018,10,4,0,0,0,0
121445,17616,2018,11,5,0,0,0,0
121446,17616,2018,12,4,0,0,0,0
121447,17653,2018,1,12,0,0,0,0
121448,17653,2018,2,14,0,0,0,0
121449,17653,2018,3,12,0,0,0,0
121450,17653,2018,4,15,0,0,0,0
121451,17653,2018,5,9,0,0,0,0
121452,17653,2018,6,15,0,0,0,0
121453,17653,2018,7,10,0,0,0,0
121454,17653,2018,8,25,0,0,0,0
121455,17653,2018,9,16,0,0,0,0
121456,17653,2018,10,18,0,0,0,0
121457,17653,2018,11,19,0,0,0,0
121458,17653,2018,12,17,0,0,0,0
121459,17662,2018,1,8,0,0,0,0
121460,17662,2018,2,4,0,0,0,0
121461,17662,2018,3,4,0,0,0,0
121462,17662,2018,4,8,0,0,0,0
121463,17662,2018,5,8,0,0,0,0
121464,17662,2018,6,2,0,0,0,0
121465,17662,2018,7,2,0,0,0,0
121466,17662,2018,8,4,0,0,0,0
121467,17662,2018,9,2,0,0,0,0
121468,17662,2018,10,10,0,0,0,0
121469,17662,2018,11,5,0,0,0,0
121470,17662,2018,12,8,0,0,0,0
121471,17665,2018,1,3,0,0,0,0
121472,17665,2018,2,5,0,0,0,0
121473,17665,2018,3,5,0,0,0,0
121474,17665,2018,4,2,0,0,0,0
121475,17665,2018,5,3,0,0,0,0
121476,17665,2018,6,1,0,0,0,0
121477,17665,2018,7,4,0,0,0,0
121478,17665,2018,8,1,0,0,0,0
121479,17665,2018,9,2,0,0,0,0
121480,17665,2018,11,2,0,0,0,0
121481,17665,2018,12,3,0,0,0,0
121482,17777,2018,1,13,0,0,0,0
121483,17777,2018,2,5,0,0,0,0
121484,17777,2018,3,13,0,0,0,0
121485,17777,2018,4,4,0,0,0,0
121486,17777,2018,5,8,0,0,0,0
121487,17777,2018,6,11,0,0,0,0
121488,17777,2018,7,6,0,0,0,0
121489,17777,2018,8,5,0,0,0,0
121490,17777,2018,9,5,0,0,0,0
121491,17777,2018,10,7,0,0,0,0
121492,17777,2018,11,6,0,0,0,0
121493,17777,2018,12,7,0,0,0,0
121494,17867,2018,1,3,0,0,0,0
121495,17867,2018,2,2,0,0,0,0
121496,17867,2018,4,3,0,0,0,0
121497,17867,2018,5,3,0,0,0,0
121498,17867,2018,6,1,0,0,0,0
121499,17867,2018,8,1,0,0,0,0
121500,17867,2018,10,3,0,0,0,0
121501,17867,2018,11,3,0,0,0,0
121502,17867,2018,12,1,0,0,0,0
121503,17873,2018,1,8,0,0,0,0
121504,17873,2018,2,2,0,0,0,0
121505,17873,2018,3,1,0,0,0,0
121506,17873,2018,4,2,0,0,0,0
121507,17873,2018,5,4,0,0,0,0
121508,17873,2018,6,4,0,0,0,0
121509,17873,2018,7,1,0,0,0,0
121510,17873,2018,8,1,0,0,0,0
121511,17873,2018,9,5,0,0,0,0
121512,17873,2018,11,5,0,0,0,0
121513,17873,2018,12,1,0,0,0,0
121514,17877,2018,1,6,0,0,0,0
121515,17877,2018,2,2,0,0,0,0
121516,17877,2018,3,3,0,0,0,0
121517,17877,2018,4,3,0,0,0,0
121518,17877,2018,5,1,0,0,0,0
121519,17877,2018,6,1,0,0,0,0
121520,17877,2018,7,6,0,0,0,0
121521,17877,2018,8,7,0,0,0,0
121522,17877,2018,9,4,0,0,0,0
121523,17877,2018,10,8,0,0,0,0
121524,17877,2018,11,2,0,0,0,0
121525,17877,2018,12,3,0,0,0,0
121526,1788,2018,1,10,0,0,0,0
121527,1788,2018,2,4,0,0,0,0
121528,1788,2018,3,8,0,0,0,0
121529,1788,2018,4,5,0,0,0,0
121530,1788,2018,5,8,0,0,0,0
121531,1788,2018,6,3,0,0,0,0
121532,1788,2018,7,4,0,0,0,0
121533,1788,2018,8,9,0,0,0,0
121534,1788,2018,9,3,0,0,0,0
121535,1788,2018,10,9,0,0,0,0
121536,1788,2018,11,5,0,0,0,0
121537,1788,2018,12,1,0,0,0,0
121538,181,2018,1,491,0,0,0,0
121539,181,2018,2,428,0,0,0,0
121540,181,2018,3,469,0,0,0,0
121541,181,2018,4,490,0,0,0,0
121542,181,2018,5,473,0,0,0,0
121543,181,2018,6,448,0,0,0,0
121544,181,2018,7,465,0,0,0,0
121545,181,2018,8,498,0,0,0,0
121546,181,2018,9,444,0,0,0,0
121547,181,2018,10,530,0,0,0,0
121548,181,2018,11,465,0,0,0,0
121549,181,2018,12,483,0,0,0,0
121550,18150,2018,1,19,0,0,0,0
121551,18150,2018,2,23,0,0,0,0
121552,18150,2018,3,17,0,0,0,0
121553,18150,2018,4,27,0,0,0,0
121554,18150,2018,5,17,0,0,0,0
121555,18150,2018,6,26,0,0,0,0
121556,18150,2018,7,21,0,0,0,0
121557,18150,2018,8,19,0,0,0,0
121558,18150,2018,9,21,0,0,0,0
121559,18150,2018,10,29,0,0,0,0
121560,18150,2018,11,19,0,0,0,0
121561,18150,2018,12,24,0,0,0,0
121562,18205,2018,1,2,0,0,0,0
121563,18205,2018,2,3,0,0,0,0
121564,18205,2018,3,2,0,0,0,0
121565,18205,2018,4,2,0,0,0,0
121566,18205,2018,5,3,0,0,0,0
121567,18205,2018,6,5,0,0,0,0
121568,18205,2018,7,7,0,0,0,0
121569,18205,2018,9,2,0,0,0,0
121570,18205,2018,10,3,0,0,0,0
121571,18205,2018,11,4,0,0,0,0
121572,18205,2018,12,1,0,0,0,0
121573,18247,2018,1,6,0,0,0,0
121574,18247,2018,2,12,0,0,0,0
121575,18247,2018,3,7,0,0,0,0
121576,18247,2018,4,4,0,0,0,0
121577,18247,2018,5,7,0,0,0,0
121578,18247,2018,6,2,0,0,0,0
121579,18247,2018,7,5,0,0,0,0
121580,18247,2018,8,4,0,0,0,0
121581,18247,2018,9,11,0,0,0,0
121582,18247,2018,10,7,0,0,0,0
121583,18247,2018,11,10,0,0,0,0
121584,18247,2018,12,1,0,0,0,0
121585,18256,2018,1,2,0,0,0,0
121586,18256,2018,2,7,0,0,0,0
121587,18256,2018,3,9,0,0,0,0
121588,18256,2018,4,8,0,0,0,0
121589,18256,2018,5,10,0,0,0,0
121590,18256,2018,6,5,0,0,0,0
121591,18256,2018,7,8,0,0,0,0
121592,18256,2018,8,12,0,0,0,0
121593,18256,2018,9,3,0,0,0,0
121594,18256,2018,10,10,0,0,0,0
121595,18256,2018,11,7,0,0,0,0
121596,18256,2018,12,10,0,0,0,0
121597,1829,2018,1,3,0,0,0,0
121598,1829,2018,2,3,0,0,0,0
121599,1829,2018,3,1,0,0,0,0
121600,1829,2018,5,2,0,0,0,0
121601,1829,2018,6,1,0,0,0,0
121602,1829,2018,7,1,0,0,0,0
121603,1829,2018,8,1,0,0,0,0
121604,1829,2018,9,3,0,0,0,0
121605,1829,2018,10,2,0,0,0,0
121606,1829,2018,11,2,0,0,0,0
121607,1829,2018,12,2,0,0,0,0
121608,18410,2018,1,3,0,0,0,0
121609,18410,2018,2,4,0,0,0,0
121610,18410,2018,4,1,0,0,0,0
121611,18410,2018,5,6,0,0,0,0
121612,18410,2018,6,4,0,0,0,0
121613,18410,2018,7,5,0,0,0,0
121614,18410,2018,8,1,0,0,0,0
121615,18410,2018,9,3,0,0,0,0
121616,18410,2018,10,3,0,0,0,0
121617,18410,2018,11,2,0,0,0,0
121618,18410,2018,12,3,0,0,0,0
121619,18460,2018,1,6,0,0,0,0
121620,18460,2018,2,4,0,0,0,0
121621,18460,2018,3,8,0,0,0,0
121622,18460,2018,4,5,0,0,0,0
121623,18460,2018,5,3,0,0,0,0
121624,18460,2018,6,10,0,0,0,0
121625,18460,2018,7,6,0,0,0,0
121626,18460,2018,8,6,0,0,0,0
121627,18460,2018,9,14,0,0,0,0
121628,18460,2018,10,2,0,0,0,0
121629,18460,2018,11,2,0,0,0,0
121630,18460,2018,12,3,0,0,0,0
121631,18479,2018,4,1,0,0,0,0
121632,18479,2018,10,2,0,0,0,0
121633,18479,2018,12,1,0,0,0,0
121634,18592,2018,1,8,0,0,0,0
121635,18592,2018,2,17,0,0,0,0
121636,18592,2018,3,9,0,0,0,0
121637,18592,2018,4,17,0,0,0,0
121638,18592,2018,5,13,0,0,0,0
121639,18592,2018,6,17,0,0,0,0
121640,18592,2018,7,9,0,0,0,0
121641,18592,2018,8,5,0,0,0,0
121642,18592,2018,9,15,0,0,0,0
121643,18592,2018,10,11,0,0,0,0
121644,18592,2018,11,13,0,0,0,0
121645,18592,2018,12,17,0,0,0,0
121646,18610,2018,1,6,0,0,0,0
121647,18610,2018,2,7,0,0,0,0
121648,18610,2018,3,2,0,0,0,0
121649,18610,2018,4,4,0,0,0,0
121650,18610,2018,5,4,0,0,0,0
121651,18610,2018,6,6,0,0,0,0
121652,18610,2018,7,3,0,0,0,0
121653,18610,2018,8,4,0,0,0,0
121654,18610,2018,9,6,0,0,0,0
121655,18610,2018,10,6,0,0,0,0
121656,18610,2018,11,3,0,0,0,0
121657,18610,2018,12,5,0,0,0,0
121658,18753,2018,1,31,0,0,0,0
121659,18753,2018,2,37,0,0,0,0
121660,18753,2018,3,31,0,0,0,0
121661,18753,2018,4,45,0,0,0,0
121662,18753,2018,5,30,0,0,0,0
121663,18753,2018,6,24,0,0,0,0
121664,18753,2018,7,33,0,0,0,0
121665,18753,2018,8,37,0,0,0,0
121666,18753,2018,9,26,0,0,0,0
121667,18753,2018,10,32,0,0,0,0
121668,18753,2018,11,34,0,0,0,0
121669,18753,2018,12,35,0,0,0,0
121670,18756,2018,1,8,0,0,0,0
121671,18756,2018,2,4,0,0,0,0
121672,18756,2018,3,4,0,0,0,0
121673,18756,2018,4,6,0,0,0,0
121674,18756,2018,5,3,0,0,0,0
121675,18756,2018,6,4,0,0,0,0
121676,18756,2018,7,2,0,0,0,0
121677,18756,2018,8,5,0,0,0,0
121678,18756,2018,9,4,0,0,0,0
121679,18756,2018,11,3,0,0,0,0
121680,18756,2018,12,3,0,0,0,0
121681,18785,2018,1,3,0,0,0,0
121682,18785,2018,2,5,0,0,0,0
121683,18785,2018,3,3,0,0,0,0
121684,18785,2018,4,2,0,0,0,0
121685,18785,2018,5,4,0,0,0,0
121686,18785,2018,6,5,0,0,0,0
121687,18785,2018,7,3,0,0,0,0
121688,18785,2018,8,7,0,0,0,0
121689,18785,2018,9,4,0,0,0,0
121690,18785,2018,10,1,0,0,0,0
121691,18785,2018,11,2,0,0,0,0
121692,18785,2018,12,1,0,0,0,0
121693,18860,2018,1,3,0,0,0,0
121694,18860,2018,2,1,0,0,0,0
121695,18860,2018,4,1,0,0,0,0
121696,18860,2018,5,3,0,0,0,0
121697,18860,2018,6,2,0,0,0,0
121698,18860,2018,7,2,0,0,0,0
121699,18860,2018,8,3,0,0,0,0
121700,18860,2018,9,2,0,0,0,0
121701,18860,2018,10,2,0,0,0,0
121702,18860,2018,12,1,0,0,0,0
121703,1894,2018,1,7,0,0,0,0
121704,1894,2018,2,3,0,0,0,0
121705,1894,2018,3,7,0,0,0,0
121706,1894,2018,4,1,0,0,0,0
121707,1894,2018,5,4,0,0,0,0
121708,1894,2018,6,5,0,0,0,0
121709,1894,2018,7,4,0,0,0,0
121710,1894,2018,8,4,0,0,0,0
121711,1894,2018,9,4,0,0,0,0
121712,1894,2018,10,4,0,0,0,0
121713,1894,2018,11,3,0,0,0,0
121714,1894,2018,12,4,0,0,0,0
121715,191,2018,1,706,0,0,0,0
121716,191,2018,2,627,0,0,0,0
121717,191,2018,3,710,0,0,0,0
121718,191,2018,4,706,0,0,0,0
121719,191,2018,5,746,0,0,0,0
121720,191,2018,6,712,0,0,0,0
121721,191,2018,7,681,0,0,0,0
121722,191,2018,8,708,0,0,0,0
121723,191,2018,9,763,0,0,0,0
121724,191,2018,10,693,0,0,0,0
121725,191,2018,11,668,0,0,0,0
121726,191,2018,12,734,0,0,0,0
121727,19100,2018,1,10,0,0,0,0
121728,19100,2018,2,14,0,0,0,0
121729,19100,2018,3,8,0,0,0,0
121730,19100,2018,4,7,0,0,0,0
121731,19100,2018,5,3,0,0,0,0
121732,19100,2018,6,12,0,0,0,0
121733,19100,2018,7,7,0,0,0,0
121734,19100,2018,8,12,0,0,0,0
121735,19100,2018,9,17,0,0,0,0
121736,19100,2018,10,7,0,0,0,0
121737,19100,2018,11,7,0,0,0,0
121738,19100,2018,12,10,0,0,0,0
121739,19110,2018,1,9,0,0,0,0
121740,19110,2018,2,2,0,0,0,0
121741,19110,2018,3,3,0,0,0,0
121742,19110,2018,4,4,0,0,0,0
121743,19110,2018,5,4,0,0,0,0
121744,19110,2018,6,5,0,0,0,0
121745,19110,2018,7,4,0,0,0,0
121746,19110,2018,8,6,0,0,0,0
121747,19110,2018,9,8,0,0,0,0
121748,19110,2018,10,9,0,0,0,0
121749,19110,2018,11,3,0,0,0,0
121750,19110,2018,12,6,0,0,0,0
121751,19130,2018,1,12,0,0,0,0
121752,19130,2018,2,10,0,0,0,0
121753,19130,2018,3,13,0,0,0,0
121754,19130,2018,4,7,0,0,0,0
121755,19130,2018,5,11,0,0,0,0
121756,19130,2018,6,5,0,0,0,0
121757,19130,2018,7,8,0,0,0,0
121758,19130,2018,8,4,0,0,0,0
121759,19130,2018,9,6,0,0,0,0
121760,19130,2018,10,11,0,0,0,0
121761,19130,2018,11,7,0,0,0,0
121762,19130,2018,12,9,0,0,0,0
121763,19137,2018,1,14,0,0,0,0
121764,19137,2018,2,18,0,0,0,0
121765,19137,2018,3,15,0,0,0,0
121766,19137,2018,4,24,0,0,0,0
121767,19137,2018,5,21,0,0,0,0
121768,19137,2018,6,16,0,0,0,0
121769,19137,2018,7,16,0,0,0,0
121770,19137,2018,8,15,0,0,0,0
121771,19137,2018,9,13,0,0,0,0
121772,19137,2018,10,13,0,0,0,0
121773,19137,2018,11,22,0,0,0,0
121774,19137,2018,12,22,0,0,0,0
121775,19142,2018,1,16,0,0,0,0
121776,19142,2018,2,19,0,0,0,0
121777,19142,2018,3,15,0,0,0,0
121778,19142,2018,4,15,0,0,0,0
121779,19142,2018,5,18,0,0,0,0
121780,19142,2018,6,16,0,0,0,0
121781,19142,2018,7,12,0,0,0,0
121782,19142,2018,8,15,0,0,0,0
121783,19142,2018,9,11,0,0,0,0
121784,19142,2018,10,16,0,0,0,0
121785,19142,2018,11,5,0,0,0,0
121786,19142,2018,12,5,0,0,0,0
121787,19212,2018,1,14,0,0,0,0
121788,19212,2018,2,8,0,0,0,0
121789,19212,2018,3,9,0,0,0,0
121790,19212,2018,4,13,0,0,0,0
121791,19212,2018,5,2,0,0,0,0
121792,19212,2018,6,9,0,0,0,0
121793,19212,2018,7,10,0,0,0,0
121794,19212,2018,8,7,0,0,0,0
121795,19212,2018,9,16,0,0,0,0
121796,19212,2018,10,7,0,0,0,0
121797,19212,2018,11,9,0,0,0,0
121798,19212,2018,12,4,0,0,0,0
121799,1922,2018,1,6,0,0,0,0
121800,1922,2018,2,3,0,0,0,0
121801,1922,2018,3,9,0,0,0,0
121802,1922,2018,4,8,0,0,0,0
121803,1922,2018,5,5,0,0,0,0
121804,1922,2018,6,8,0,0,0,0
121805,1922,2018,7,7,0,0,0,0
121806,1922,2018,8,11,0,0,0,0
121807,1922,2018,9,6,0,0,0,0
121808,1922,2018,10,10,0,0,0,0
121809,1922,2018,11,6,0,0,0,0
121810,1922,2018,12,10,0,0,0,0
121811,19256,2018,1,8,0,0,0,0
121812,19256,2018,2,16,0,0,0,0
121813,19256,2018,3,20,0,0,0,0
121814,19256,2018,4,15,0,0,0,0
121815,19256,2018,5,12,0,0,0,0
121816,19256,2018,6,8,0,0,0,0
121817,19256,2018,7,9,0,0,0,0
121818,19256,2018,8,8,0,0,0,0
121819,19256,2018,9,12,0,0,0,0
121820,19256,2018,10,4,0,0,0,0
121821,19256,2018,11,13,0,0,0,0
121822,19256,2018,12,9,0,0,0,0
121823,19290,2018,3,3,0,0,0,0
121824,19290,2018,9,1,0,0,0,0
121825,19300,2018,3,1,0,0,0,0
121826,19300,2018,6,1,0,0,0,0
121827,19300,2018,7,1,0,0,0,0
121828,19300,2018,8,1,0,0,0,0
121829,19318,2018,1,19,0,0,0,0
121830,19318,2018,2,23,0,0,0,0
121831,19318,2018,3,24,0,0,0,0
121832,19318,2018,4,16,0,0,0,0
121833,19318,2018,5,18,0,0,0,0
121834,19318,2018,6,14,0,0,0,0
121835,19318,2018,7,23,0,0,0,0
121836,19318,2018,8,10,0,0,0,0
121837,19318,2018,9,22,0,0,0,0
121838,19318,2018,10,17,0,0,0,0
121839,19318,2018,11,10,0,0,0,0
121840,19318,2018,12,9,0,0,0,0
121841,19355,2018,1,20,0,0,0,0
121842,19355,2018,2,29,0,0,0,0
121843,19355,2018,3,23,0,0,0,0
121844,19355,2018,4,23,0,0,0,0
121845,19355,2018,5,28,0,0,0,0
121846,19355,2018,6,23,0,0,0,0
121847,19355,2018,7,31,0,0,0,0
121848,19355,2018,8,12,0,0,0,0
121849,19355,2018,9,17,0,0,0,0
121850,19355,2018,10,22,0,0,0,0
121851,19355,2018,11,23,0,0,0,0
121852,19355,2018,12,21,0,0,0,0
121853,19364,2018,1,10,0,0,0,0
121854,19364,2018,2,12,0,0,0,0
121855,19364,2018,3,6,0,0,0,0
121856,19364,2018,4,6,0,0,0,0
121857,19364,2018,5,7,0,0,0,0
121858,19364,2018,6,6,0,0,0,0
121859,19364,2018,7,7,0,0,0,0
121860,19364,2018,8,9,0,0,0,0
121861,19364,2018,9,13,0,0,0,0
121862,19364,2018,10,13,0,0,0,0
121863,19364,2018,11,7,0,0,0,0
121864,19364,2018,12,12,0,0,0,0
121865,19392,2018,1,3,0,0,0,0
121866,19392,2018,2,2,0,0,0,0
121867,19392,2018,4,1,0,0,0,0
121868,19392,2018,5,3,0,0,0,0
121869,19392,2018,6,3,0,0,0,0
121870,19392,2018,8,1,0,0,0,0
121871,19392,2018,9,5,0,0,0,0
121872,19392,2018,10,3,0,0,0,0
121873,19392,2018,11,1,0,0,0,0
121874,19392,2018,12,2,0,0,0,0
121875,19397,2018,1,6,0,0,0,0
121876,19397,2018,2,5,0,0,0,0
121877,19397,2018,3,3,0,0,0,0
121878,19397,2018,4,5,0,0,0,0
121879,19397,2018,5,4,0,0,0,0
121880,19397,2018,6,7,0,0,0,0
121881,19397,2018,7,2,0,0,0,0
121882,19397,2018,8,5,0,0,0,0
121883,19397,2018,9,6,0,0,0,0
121884,19397,2018,10,2,0,0,0,0
121885,19397,2018,11,3,0,0,0,0
121886,19397,2018,12,3,0,0,0,0
121887,19418,2018,1,4,0,0,0,0
121888,19418,2018,2,3,0,0,0,0
121889,19418,2018,3,3,0,0,0,0
121890,19418,2018,4,1,0,0,0,0
121891,19418,2018,5,2,0,0,0,0
121892,19418,2018,6,3,0,0,0,0
121893,19418,2018,7,6,0,0,0,0
121894,19418,2018,8,3,0,0,0,0
121895,19418,2018,9,4,0,0,0,0
121896,19418,2018,10,4,0,0,0,0
121897,19418,2018,11,4,0,0,0,0
121898,19418,2018,12,5,0,0,0,0
121899,19450,2018,1,2,0,0,0,0
121900,19450,2018,2,2,0,0,0,0
121901,19450,2018,3,7,0,0,0,0
