,Region,Municipality,Births,Month,Year
738,54,54250,1734,6,2016
739,54,54250,1560,7,2016
740,54,54250,1822,9,2016
741,54,54250,1689,10,2016
742,54,54250,1619,11,2016
743,54,54250,1623,12,2016
744,54,54398,1816,8,2016
745,54,54398,1662,1,2016
746,54,54398,1641,2,2016
747,54,54398,1791,3,2016
748,54,54398,1743,4,2016
749,54,54398,1709,5,2016
750,54,54398,1734,6,2016
751,54,54398,1560,7,2016
752,54,54398,1822,9,2016
753,54,54398,1689,10,2016
754,54,54398,1619,11,2016
755,54,54398,1623,12,2016
756,54,54720,1816,8,2016
757,54,54720,1662,1,2016
758,54,54720,1641,2,2016
759,54,54720,1791,3,2016
760,54,54720,1743,4,2016
761,54,54720,1709,5,2016
762,54,54720,1734,6,2016
763,54,54720,1560,7,2016
764,54,54720,1822,9,2016
765,54,54720,1689,10,2016
766,54,54720,1619,11,2016
767,54,54720,1623,12,2016
768,54,54174,1816,8,2016
769,54,54174,1662,1,2016
770,54,54174,1641,2,2016
771,54,54174,1791,3,2016
772,54,54174,1743,4,2016
773,54,54174,1709,5,2016
774,54,54174,1734,6,2016
775,54,54174,1560,7,2016
776,54,54174,1822,9,2016
777,54,54174,1689,10,2016
778,54,54174,1619,11,2016
779,54,54174,1623,12,2016
780,54,54800,1816,8,2016
781,54,54800,1662,1,2016
782,54,54800,1641,2,2016
783,54,54800,1791,3,2016
784,54,54800,1743,4,2016
785,54,54800,1709,5,2016
786,54,54800,1734,6,2016
787,54,54800,1560,7,2016
788,54,54800,1822,9,2016
789,54,54800,1689,10,2016
790,54,54800,1619,11,2016
791,54,54800,1623,12,2016
792,54,54261,1816,8,2016
793,54,54261,1662,1,2016
794,54,54261,1641,2,2016
795,54,54261,1791,3,2016
796,54,54261,1743,4,2016
797,54,54261,1709,5,2016
798,54,54261,1734,6,2016
799,54,54261,1560,7,2016
800,54,54261,1822,9,2016
801,54,54261,1689,10,2016
802,54,54261,1619,11,2016
803,54,54261,1623,12,2016
804,54,54003,1816,8,2016
805,54,54003,1662,1,2016
806,54,54003,1641,2,2016
807,54,54003,1791,3,2016
808,54,54003,1743,4,2016
809,54,54003,1709,5,2016
810,54,54003,1734,6,2016
811,54,54003,1560,7,2016
812,54,54003,1822,9,2016
813,54,54003,1689,10,2016
814,54,54003,1619,11,2016
815,54,54003,1623,12,2016
816,54,54109,1816,8,2016
817,54,54109,1662,1,2016
818,54,54109,1641,2,2016
819,54,54109,1791,3,2016
820,54,54109,1743,4,2016
821,54,54109,1709,5,2016
822,54,54109,1734,6,2016
823,54,54109,1560,7,2016
824,54,54109,1822,9,2016
825,54,54109,1689,10,2016
826,54,54109,1619,11,2016
827,54,54109,1623,12,2016
828,54,54344,1816,8,2016
829,54,54344,1662,1,2016
830,54,54344,1641,2,2016
831,54,54344,1791,3,2016
832,54,54344,1743,4,2016
833,54,54344,1709,5,2016
834,54,54344,1734,6,2016
835,54,54344,1560,7,2016
836,54,54344,1822,9,2016
837,54,54344,1689,10,2016
838,54,54344,1619,11,2016
839,54,54344,1623,12,2016
840,54,54385,1816,8,2016
